year,doy,date,block,treatment,tussock,nh4,no3,tfpa,labile,carbohydrate,suspicious,notes
2010,181,6/30/2010,4,C.N,I,0,0.37,0.06645077,0.43645077,,,
2010,181,6/30/2010,4,C.N,T,12.78201696,1.16,0.321307764,14.26332472,,,
2010,181,6/30/2010,4,C.O,I,5.001658812,2.41,0.340008783,7.751667595,,,
2010,181,6/30/2010,4,C.O,T,0,3.98,0.011075128,3.991075128,,,
2010,181,6/30/2010,5,A.N,I,0,0,0.166126926,0.166126926,,,
2010,181,6/30/2010,5,A.N,T,0,0,0,0,,,
2010,181,6/30/2010,5,A.O,I,0,0,0,0,,,
2010,181,6/30/2010,5,A.O,T,0,0,0,0,,,
2010,181,6/30/2010,5,C.N,I,0,0,0.110751284,0.110751284,,,
2010,181,6/30/2010,5,C.N,T,15.83858624,0,0,15.83858624,,,
2010,181,6/30/2010,5,C.O,I,4.16804901,0.53,0,4.69804901,,,
2010,181,6/30/2010,5,C.O,T,6.668878416,0,0.102632645,6.771511061,,,
2010,185,7/4/2010,1,A.N,I,3.976666106,,1.016512799,,,,
2010,185,7/4/2010,1,A.N,T,0,0,0,0,,,
2010,185,7/4/2010,1,A.O,I,0,2.1,0.262110434,2.362110434,,,
2010,185,7/4/2010,1,A.O,T,0,1.94,0,1.94,,,
2010,185,7/4/2010,1,C.N,I,0,0,0,0,,,
2010,185,7/4/2010,1,C.N,T,0.568095158,2.73,0,3.298095158,,,
2010,185,7/4/2010,1,C.O,T,0,0,0,0,,,
2010,185,7/4/2010,2,A.N,I,0.852142737,0.22,0,1.072142737,,,
2010,185,7/4/2010,2,A.N,T,4.544761264,0,1.969278678,6.514039942,,,
2010,185,7/4/2010,2,A.O,I,0,1.16,0,1.16,,,
2010,185,7/4/2010,2,A.O,T,0,0,0,0,,,
2010,185,7/4/2010,2,C.N,I,0,1.47,0.026211043,1.496211043,,,
2010,185,7/4/2010,2,C.N,T,7.669284633,1.78,1.486746544,10.93603118,,,
2010,185,7/4/2010,2,C.O,I,0,0,0.008737014,0.008737014,,,
2010,185,7/4/2010,2,C.O,T,0,1.16,0.017474029,1.177474029,,,
2010,185,7/4/2010,3,A.N,I,0,0.84,0.200951332,1.040951332,,,
2010,185,7/4/2010,3,A.N,T,0,0,0,0,,,
2010,185,7/4/2010,3,A.O,I,0,0,0,0,,,
2010,185,7/4/2010,3,A.O,T,0,6.02,0.227162376,6.247162376,,,
2010,185,7/4/2010,3,C.N,I,,8.06,,,,,
2010,185,7/4/2010,3,C.N,T,0.852142737,0.53,0.109859636,1.492002373,,,
2010,185,7/4/2010,3,C.O,I,,0.22,,,,,
2010,185,7/4/2010,3,C.O,T,0.568095158,0.53,0.070327419,1.168422577,,,
2010,185,7/4/2010,4,A.N,I,0,0,0,0,,,
2010,185,7/4/2010,4,A.N,T,0,0,0,0,,,
2010,185,7/4/2010,4,A.O,I,0,0,0,0,,,
2010,185,7/4/2010,4,A.O,T,1.420237895,0,0.512193604,1.932431499,,,
2010,185,7/4/2010,4,C.N,I,0.284047579,0.84,0.022058188,1.146105767,,,
2010,185,7/4/2010,4,C.N,T,1.704285474,0,0.822573268,2.526858742,,,
2010,185,7/4/2010,4,C.O,I,6.817141896,21.24,1.062354388,29.11949628,,,
2010,185,7/4/2010,4,C.O,T,0.284047579,0,0.039532217,0.323579796,,,
2010,185,7/4/2010,5,A.N,I,0,0,0,0,,,
2010,185,7/4/2010,5,A.N,T,0,18.26,0,18.26,,,
2010,185,7/4/2010,5,A.O,I,0,0,0,0,,,
2010,185,7/4/2010,5,A.O,T,5.112856422,13.71,1.524122244,20.34697867,,,
2010,185,7/4/2010,5,C.N,I,0,0.53,0.174740289,0.704740289,,,
2010,185,7/4/2010,5,C.N,T,1.136190316,1.78,0,2.916190316,,,
2010,185,7/4/2010,5,C.O,I,7.385237054,19.04,1.141418821,27.56665588,,,
2010,185,7/4/2010,5,C.O,T,2.84047579,4.29,0.395322167,7.525797957,,,
2010,188,7/7/2010,1,A.N,I,0,0,0.267795391,0.267795391,,,
2010,188,7/7/2010,1,A.N,T,1.251021128,0.35,0.078750365,1.679771493,,,
2010,188,7/7/2010,1,A.O,I,0.968532486,0.05,0.018067062,1.036599548,,,
2010,188,7/7/2010,1,A.O,T,4.923373475,0.65,0,5.573373475,,,
2010,188,7/7/2010,1,C.N,I,1.53350977,0,0,1.53350977,,,
2010,188,7/7/2010,1,C.N,T,2.945952981,3.08,0,6.025952981,,,
2010,188,7/7/2010,1,C.O,I,1.53350977,0,0.684071591,2.217581361,,,
2010,188,7/7/2010,1,C.O,T,0,0.65,0,0.65,,,
2010,188,7/7/2010,2,A.N,T,0,0,0.039807423,0.039807423,,,
2010,188,7/7/2010,2,A.O,I,1.815998413,0,0,1.815998413,,,
2010,188,7/7/2010,2,A.O,T,3.228441623,0,0.148885529,3.377327152,,,
2010,188,7/7/2010,2,C.N,I,1.53350977,0,0,1.53350977,,,
2010,188,7/7/2010,2,C.N,T,4.640884833,1.86,0.515632031,7.016516864,,,
2010,188,7/7/2010,2,C.O,I,1.815998413,0,0.086122985,1.902121398,,,
2010,188,7/7/2010,2,C.O,T,0,0,0,0,,,
2010,188,7/7/2010,3,A.N,I,0,0.35,0.179133404,0.529133404,,,
2010,188,7/7/2010,3,A.N,T,0.686043844,0,0,0.686043844,,,
2010,188,7/7/2010,3,A.O,I,0.686043844,0,0.109375739,0.795419583,,,
2010,188,7/7/2010,3,A.O,T,0.686043844,0,0.109375739,0.795419583,,,
2010,188,7/7/2010,3,C.N,I,1.53350977,0,0.038105681,1.571615451,,,
2010,188,7/7/2010,3,C.N,T,2.945952981,1.11,0.227528207,4.283481188,,,
2010,188,7/7/2010,3,C.O,I,4.358396191,0,0.062302783,4.420698974,,,
2010,188,7/7/2010,3,C.O,T,3.228441623,0,0,3.228441623,,,
2010,188,7/7/2010,4,A.N,I,0,0,0.115803412,0.115803412,,,
2010,188,7/7/2010,4,A.N,T,0,0,0,0,,,
2010,188,7/7/2010,4,A.O,I,4.358396191,1.26,0.100300778,5.718696969,,,
2010,188,7/7/2010,4,A.O,T,0.12106656,4.29,0,4.41106656,,,
2010,188,7/7/2010,4,C.N,I,4.075907549,0.35,0,4.425907549,,,
2010,188,7/7/2010,4,C.N,T,2.098487055,0.5,0.108808292,2.707295347,,,
2010,188,7/7/2010,4,C.O,I,2.098487055,0,0,2.098487055,,,
2010,188,7/7/2010,4,C.O,T,3.510930265,0.95,0.57688278,5.037813045,,,
2010,188,7/7/2010,5,A.N,I,0,0.35,0.128469411,0.478469411,,,
2010,188,7/7/2010,5,A.N,T,0.12106656,0,0,0.12106656,,,
2010,188,7/7/2010,5,A.O,I,1.815998413,0.05,0.022792994,1.888791407,,,
2010,188,7/7/2010,5,A.O,T,0.12106656,0.05,0,0.17106656,,,
2010,188,7/7/2010,5,C.N,I,2.945952981,0.95,0.265526202,4.161479183,,,
2010,188,7/7/2010,5,C.N,T,0.968532486,0.2,0.094063052,1.262595538,,,
2010,188,7/7/2010,5,C.O,I,3.793418907,0,0.08026216,3.873681067,,,
2010,188,7/7/2010,5,C.O,T,2.663464339,0.05,0.217508898,2.930973237,,,
2010,190,7/9/2010,1,A.N,I,0.010242901,0,0.319493094,0.329735995,,,
2010,190,7/9/2010,1,A.N,T,0.870646654,0,0,0.870646654,,,
2010,190,7/9/2010,1,A.O,I,1.157447905,0.35,0,1.507447905,,,
2010,190,7/9/2010,1,A.O,T,1.731050407,0.65,0,2.381050407,,,
2010,190,7/9/2010,1,C.N,I,0.010242901,0,0,0.010242901,,,
2010,190,7/9/2010,1,C.N,T,1.444249156,1.56,0,3.004249156,,,
2010,190,7/9/2010,1,C.O,I,0.010242901,0,0,0.010242901,,,
2010,190,7/9/2010,1,C.O,T,0.010242901,0,0,0.010242901,,,
2010,190,7/9/2010,2,A.N,I,3.451857913,1.56,0,5.011857913,,,
2010,190,7/9/2010,2,A.N,T,1.444249156,0,0,1.444249156,,,
2010,190,7/9/2010,2,A.O,I,0.583845403,0.05,0,0.633845403,,,
2010,190,7/9/2010,2,A.O,T,1.157447905,0.95,0,2.107447905,,,
2010,190,7/9/2010,2,C.N,I,0.010242901,1.26,0,1.270242901,,,
2010,190,7/9/2010,2,C.N,T,3.165056662,0.35,0,3.515056662,,,
2010,190,7/9/2010,2,C.O,I,0.297044152,0,0,0.297044152,,,
2010,190,7/9/2010,2,C.O,T,0.870646654,0.65,0,1.520646654,,,
2010,190,7/9/2010,3,A.N,I,1.731050407,0,0,1.731050407,,,
2010,190,7/9/2010,3,A.N,T,0,0,0,0,,,
2010,190,7/9/2010,3,A.O,I,1.157447905,1.86,0,3.017447905,,,
2010,190,7/9/2010,3,A.O,T,5.172665419,4.29,5.349986389,14.81265181,,,
2010,190,7/9/2010,3,C.N,I,0.297044152,2.77,0,3.067044152,,,
2010,190,7/9/2010,3,C.N,T,1.444249156,0,0,1.444249156,,,
2010,190,7/9/2010,3,C.O,I,2.59145416,4.59,4.91192095,12.09337511,,,
2010,190,7/9/2010,3,C.O,T,1.731050407,0,0,1.731050407,,,
2010,190,7/9/2010,4,A.N,I,0.297044152,0.95,0,1.247044152,,,
2010,190,7/9/2010,4,A.N,T,0,0,0,0,,,
2010,190,7/9/2010,4,A.O,I,1.731050407,0.95,0,2.681050407,,,
2010,190,7/9/2010,4,A.O,T,2.017851658,0.35,0,2.367851658,,,
2010,190,7/9/2010,4,C.N,I,2.878255411,1.86,0,4.738255411,,,
2010,190,7/9/2010,4,C.N,T,0.870646654,0,0,0.870646654,,,
2010,190,7/9/2010,4,C.O,I,0.583845403,0.05,0,0.633845403,,,
2010,190,7/9/2010,4,C.O,T,2.017851658,0,0,2.017851658,,,
2010,190,7/9/2010,5,A.N,I,0,0,0,0,,,
2010,190,7/9/2010,5,A.N,T,0.010242901,0.65,0,0.660242901,,,
2010,190,7/9/2010,5,A.O,I,1.731050407,0.35,0,2.081050407,,,
2010,190,7/9/2010,5,A.O,T,0,0.05,0,0.05,,,
2010,190,7/9/2010,5,C.N,I,1.731050407,1.26,0,2.991050407,,,
2010,190,7/9/2010,5,C.N,T,0,0,0,0,,,
2010,190,7/9/2010,5,C.O,I,2.59145416,4.59,8.929326363,16.11078052,,,
2010,190,7/9/2010,5,C.O,T,0.870646654,0,0,0.870646654,,,
2010,193,7/12/2010,1,A.N,I,2.762206938,0,0,2.762206938,,,
2010,193,7/12/2010,1,A.N,T,1.657324163,0,0,1.657324163,,,
2010,193,7/12/2010,1,A.O,I,6.076855264,0,0,6.076855264,,,
2010,193,7/12/2010,1,A.O,T,4.143310407,0,0,4.143310407,,,
2010,193,7/12/2010,1,C.N,I,0,0,0,0,,,
2010,193,7/12/2010,1,C.N,T,1.657324163,0,0,1.657324163,,,
2010,193,7/12/2010,1,C.O,I,1.104882775,0,0,1.104882775,,,
2010,193,7/12/2010,1,C.O,T,0.828662081,0,0,0.828662081,,,
2010,193,7/12/2010,2,A.N,I,2.762206938,0,0,2.762206938,,,
2010,193,7/12/2010,2,A.N,T,4.419531101,0,0,4.419531101,,,
2010,193,7/12/2010,2,A.O,I,1.381103469,0,0,1.381103469,,,
2010,193,7/12/2010,2,A.O,T,2.20976555,0,0,2.20976555,,,
2010,193,7/12/2010,2,C.N,I,0.552441388,0,0,0.552441388,,,
2010,193,7/12/2010,2,C.N,T,0.828662081,0,0,0.828662081,,,
2010,193,7/12/2010,2,C.O,I,0,0,0,0,,,
2010,193,7/12/2010,2,C.O,T,3.314648326,0,0,3.314648326,,,
2010,193,7/12/2010,3,A.N,I,0,0,0,0,,,
2010,193,7/12/2010,3,A.N,T,1.657324163,0,0,1.657324163,,,
2010,193,7/12/2010,3,A.O,I,1.381103469,0,0,1.381103469,,,
2010,193,7/12/2010,3,A.O,T,5.524413876,0,0,5.524413876,,,
2010,193,7/12/2010,3,C.N,I,0.276220694,0,0,0.276220694,,,
2010,193,7/12/2010,3,C.N,T,0.552441388,0,0,0.552441388,,,
2010,193,7/12/2010,3,C.O,I,0,0,0,0,,,
2010,193,7/12/2010,3,C.O,T,1.381103469,0,0,1.381103469,,,
2010,193,7/12/2010,4,A.N,I,0.552441388,0,0,0.552441388,,,
2010,193,7/12/2010,4,A.N,T,0,0,0,0,,,
2010,193,7/12/2010,4,A.O,I,3.867089713,0,0,3.867089713,,,
2010,193,7/12/2010,4,A.O,T,4.695751795,0,0,4.695751795,,,
2010,193,7/12/2010,4,C.N,I,1.104882775,0,0,1.104882775,,,
2010,193,7/12/2010,4,C.N,T,1.104882775,0,0,1.104882775,,,
2010,193,7/12/2010,4,C.O,I,0,0,0,0,,,
2010,193,7/12/2010,4,C.O,T,1.104882775,0,0,1.104882775,,,
2010,193,7/12/2010,5,A.N,T,0,0,0,0,,,
2010,193,7/12/2010,5,A.O,I,2.485986244,0,0,2.485986244,,,
2010,193,7/12/2010,5,A.O,T,0,0,0,0,,,
2010,193,7/12/2010,5,C.N,I,0,0,0,0,,,
2010,193,7/12/2010,5,C.N,T,0,0,0,0,,,
2010,193,7/12/2010,5,C.O,I,4.419531101,0,0,4.419531101,,,
2010,193,7/12/2010,5,C.O,T,1.381103469,0,0,1.381103469,,,
2010,195,7/14/2010,1,A.N,I,7.687691154,0,0,7.687691154,,,
2010,195,7/14/2010,1,A.N,T,2.196483187,0,0,2.196483187,,,
2010,195,7/14/2010,1,A.O,I,10.70785554,0,1.562217333,12.27007287,,,
2010,195,7/14/2010,1,A.O,T,0,0,0,0,,,
2010,195,7/14/2010,1,C.N,I,2.471043585,0,0,2.471043585,,,
2010,195,7/14/2010,1,C.N,T,3.569285178,0,0,3.569285178,,,
2010,195,7/14/2010,1,C.O,I,2.471043585,0,0,2.471043585,,,
2010,195,7/14/2010,1,C.O,T,1.64736239,0,0,1.64736239,,,
2010,195,7/14/2010,2,A.N,I,3.29472478,0,0,3.29472478,,,
2010,195,7/14/2010,2,A.N,T,1.921922788,0,0,1.921922788,,,
2010,195,7/14/2010,2,A.O,I,4.392966374,0,0,4.392966374,,,
2010,195,7/14/2010,2,A.O,T,1.372801992,0,0,1.372801992,,,
2010,195,7/14/2010,2,C.N,I,10.15873474,14.92,0.184966372,25.26370111,,,
2010,195,7/14/2010,2,C.N,T,4.118405975,0,0,4.118405975,,,
2010,195,7/14/2010,2,C.O,I,3.29472478,0,0,3.29472478,,,
2010,195,7/14/2010,2,C.O,T,1.921922788,0,0,1.921922788,,,
2010,195,7/14/2010,3,A.N,I,2.196483187,0,0,2.196483187,,,
2010,195,7/14/2010,3,A.N,T,3.843845577,0,0,3.843845577,,,
2010,195,7/14/2010,3,A.O,I,4.94208717,0,0,4.94208717,,,
2010,195,7/14/2010,3,A.O,T,3.843845577,0,0.703932846,4.547778423,,,
2010,195,7/14/2010,3,C.N,I,8.511372349,0,0,8.511372349,,,
2010,195,7/14/2010,3,C.N,T,6.314889162,0,0,6.314889162,,,
2010,195,7/14/2010,3,C.O,I,5.216647569,0,0,5.216647569,,,
2010,195,7/14/2010,3,C.O,T,4.392966374,0,0,4.392966374,,,
2010,195,7/14/2010,4,A.N,I,1.64736239,0,0,1.64736239,,,
2010,195,7/14/2010,4,A.N,T,4.118405975,0,0,4.118405975,,,
2010,195,7/14/2010,4,A.O,I,5.491207967,0,0,5.491207967,,,
2010,195,7/14/2010,4,A.O,T,0,0,0,0,,,
2010,195,7/14/2010,4,C.N,I,4.94208717,0,0,4.94208717,,,
2010,195,7/14/2010,4,C.N,T,0.549120797,0,0,0.549120797,,,
2010,195,7/14/2010,4,C.O,I,5.491207967,0,0,5.491207967,,,
2010,195,7/14/2010,4,C.O,T,9.609613942,0,0,9.609613942,,,
2010,195,7/14/2010,5,A.N,I,2.196483187,0,0,2.196483187,,,
2010,195,7/14/2010,5,A.N,T,6.314889162,0,0,6.314889162,,,
2010,195,7/14/2010,5,A.O,I,3.020164382,0,0,3.020164382,,,
2010,195,7/14/2010,5,A.O,T,1.372801992,0,0,1.372801992,,,
2010,195,7/14/2010,5,C.N,I,4.94208717,0,0,4.94208717,,,
2010,195,7/14/2010,5,C.N,T,0,0,0,0,,,
2010,195,7/14/2010,5,C.O,I,11.53153673,0,0,11.53153673,,,
2010,195,7/14/2010,5,C.O,T,4.118405975,0,0,4.118405975,,,
2010,197,7/16/2010,1,A.N,I,10.77343168,0,1.907402456,12.68083414,,,
2010,197,7/16/2010,1,A.N,T,0.699573486,0,0.184416651,0.883990137,,,
2010,197,7/16/2010,1,A.O,I,6.016331977,0,0.975504006,6.991835983,,,
2010,197,7/16/2010,1,A.O,T,3.497867429,0,0.054797313,3.552664742,,,
2010,197,7/16/2010,1,C.N,I,0.97940288,3.18,0.924979778,5.084382658,,,
2010,197,7/16/2010,1,C.N,T,4.057526217,10.25,0.938960514,15.24648673,,,
2010,197,7/16/2010,1,C.O,I,0,3.51,1.103818475,4.613818475,,,
2010,197,7/16/2010,1,C.O,T,0.139914697,8.9,0.899663893,9.93957859,,,
2010,197,7/16/2010,2,A.N,I,7.135649554,0,1.268317957,8.403967511,,,
2010,197,7/16/2010,2,A.N,T,6.575990766,0,0.699531463,7.275522229,,,
2010,197,7/16/2010,2,A.O,I,3.218038034,0,0.057622138,3.275660172,,,
2010,197,7/16/2010,2,A.O,T,3.497867429,0,0.13364149,3.631508919,,,
2010,197,7/16/2010,2,C.N,I,3.218038034,2.17,0.969961898,6.357999932,,,
2010,197,7/16/2010,2,C.N,T,2.93820864,0.48,1.153001985,4.571210625,,,
2010,197,7/16/2010,2,C.O,I,0.97940288,3.51,2.659551667,7.148954547,,,
2010,197,7/16/2010,2,C.O,T,4.617185006,2.84,1.181106848,8.638291854,,,
2010,197,7/16/2010,3,A.N,I,4.8970144,0,1.155755114,6.052769514,,,
2010,197,7/16/2010,3,A.N,T,0.97940288,0,1.04887777,2.02828065,,,
2010,197,7/16/2010,3,A.O,I,0.699573486,0,0.128099382,0.827672868,,,
2010,197,7/16/2010,3,A.O,T,2.658379246,0,0.29980432,2.958183566,,,
2010,197,7/16/2010,3,C.N,I,7.975137737,7.22,1.192262758,16.3874005,,,
2010,197,7/16/2010,3,C.N,T,7.695308343,2.5,1.555518106,11.75082645,,,
2010,197,7/16/2010,3,C.O,I,1.818891063,2.84,1.130510925,5.789401988,,,
2010,197,7/16/2010,3,C.O,T,4.8970144,6.21,1.347233829,12.45424823,,,
2010,197,7/16/2010,4,A.N,I,1.259232274,0,1.113633668,2.372865942,,,
2010,197,7/16/2010,4,A.N,T,0.419744091,0,0.986946698,1.406690789,,,
2010,197,7/16/2010,4,A.O,I,5.456673188,0,0.181448435,5.638121623,,,
2010,197,7/16/2010,4,A.O,T,5.456673188,0,0.508088596,5.964761784,,,
2010,197,7/16/2010,4,C.N,I,3.497867429,1.16,1.012190888,5.670058317,,,
2010,197,7/16/2010,4,C.N,T,4.337355611,4.53,1.228985488,10.0963411,,,
2010,197,7/16/2010,4,C.O,I,3.497867429,2.5,0.809448719,6.807316148,,,
2010,197,7/16/2010,4,C.O,T,1.259232274,0,1.226268206,2.48550048,,,
2010,197,7/16/2010,5,A.N,I,0.699573486,0,1.220654403,1.920227889,,,
2010,197,7/16/2010,5,A.N,T,4.617185006,0,1.023418494,5.6406035,,,
2010,197,7/16/2010,5,A.O,T,0,0,0.326640161,0.326640161,,,
2010,197,7/16/2010,5,C.N,I,2.098720457,1.16,1.274110999,4.532831456,,,
2010,197,7/16/2010,5,C.N,T,0.139914697,3.51,0.888400439,4.538315136,,,
2010,197,7/16/2010,5,C.O,I,5.736502583,7.22,1.023382646,13.97988523,,,
2010,197,7/16/2010,5,C.O,T,3.777696823,0,1.32474277,5.102439593,,,
2010,200,7/19/2010,1,A.N,I,17.18294656,0,0,17.18294656,,,
2010,200,7/19/2010,1,A.N,T,18.24035865,0,0,18.24035865,,,
2010,200,7/19/2010,1,A.O,I,11.89588608,11.94,0.093660173,23.92954625,,,
2010,200,7/19/2010,1,A.O,T,8.194943742,3.18,0.049865682,11.42480942,,,
2010,200,7/19/2010,1,C.N,I,2.907883263,0,0,2.907883263,,,
2010,200,7/19/2010,1,C.N,T,3.700942335,0,0,3.700942335,,,
2010,200,7/19/2010,1,C.O,I,1.586118144,0,0.214368983,1.800487127,,,
2010,200,7/19/2010,1,C.O,T,2.114824191,0,0,2.114824191,,,
2010,200,7/19/2010,2,A.N,I,3.172236287,0,0.216752718,3.388989005,,,
2010,200,7/19/2010,2,A.N,T,22.73436006,0,0,22.73436006,,,
2010,200,7/19/2010,2,A.O,I,7.930590718,2.84,0,10.77059072,,,
2010,200,7/19/2010,2,A.O,T,4.758354431,6.88,0.176124952,11.81447938,,,
2010,200,7/19/2010,2,C.N,I,3.436589311,,0.028377313,,,,
2010,200,7/19/2010,2,C.N,T,5.022707455,,0.647259212,,,,
2010,200,7/19/2010,2,C.O,I,2.379177215,0,0.022009101,2.401186316,,,
2010,200,7/19/2010,2,C.O,T,7.930590718,0,0,7.930590718,,,
2010,200,7/19/2010,3,A.N,I,2.379177215,0,0.437786933,2.816964148,,,
2010,200,7/19/2010,3,A.N,T,20.61953587,0,0,20.61953587,,,
2010,200,7/19/2010,3,A.O,I,2.907883263,2.84,0.089710457,5.83759372,,,
2010,200,7/19/2010,3,A.O,T,5.815766526,6.88,0,12.69576653,,,
2010,200,7/19/2010,3,C.N,I,33.57283404,,1.378350426,,,,
2010,200,7/19/2010,3,C.O,I,3.700942335,0,0.012047908,3.712990243,,,
2010,200,7/19/2010,3,C.O,T,3.965295359,0,0,3.965295359,,,
2010,200,7/19/2010,4,A.N,I,6.608825598,0,0,6.608825598,,,
2010,200,7/19/2010,4,A.N,T,4.494001407,6.21,0,10.70400141,,,
2010,200,7/19/2010,4,A.O,I,3.436589311,2.84,0.057051646,6.333640957,,,
2010,200,7/19/2010,4,A.O,T,14.80376934,6.88,0,21.68376934,,,
2010,200,7/19/2010,4,C.N,I,1.057412096,0,0,1.057412096,,,
2010,200,7/19/2010,4,C.N,T,4.229648383,0,0.423841262,4.653489645,,,
2010,200,7/19/2010,4,C.O,I,5.022707455,0,0,5.022707455,,,
2010,200,7/19/2010,4,C.O,T,1.32176512,0,0.130338223,1.452103343,,,
2010,200,7/19/2010,5,A.N,I,5.022707455,0,0,5.022707455,,,
2010,200,7/19/2010,5,A.N,T,6.608825598,7.22,0,13.8288256,,,
2010,200,7/19/2010,5,A.O,I,16.65424051,5.2,0,21.85424051,,,
2010,200,7/19/2010,5,A.O,T,2.643530239,2.5,0,5.143530239,,,
2010,200,7/19/2010,5,C.N,I,8.988002814,0,0.83243313,9.820435944,,,
2010,200,7/19/2010,5,C.N,T,21.14824191,,1.213916647,,,,
2010,200,7/19/2010,5,C.O,I,10.83847398,0,0.230663628,11.06913761,,,
2010,200,7/19/2010,5,C.O,T,11.89588608,0,0.208357506,12.10424359,,,
2010,202,7/21/2010,1,A.N,I,0,0,0,0,,,
2010,202,7/21/2010,1,A.N,T,0,0,0,0,,,
2010,202,7/21/2010,1,A.O,I,0.540230762,0,0,0.540230762,,,
2010,202,7/21/2010,1,A.O,T,1.890807666,0,0,1.890807666,,,
2010,202,7/21/2010,1,C.N,I,0,0,0,0,,,
2010,202,7/21/2010,1,C.N,T,1.620692285,0,0,1.620692285,,,
2010,202,7/21/2010,1,C.O,I,0,0,0,0,,,
2010,202,7/21/2010,1,C.O,T,0,0,0,0,,,
2010,202,7/21/2010,2,A.N,I,2.431038427,0,0,2.431038427,,,
2010,202,7/21/2010,2,A.N,T,0.810346142,0,0,0.810346142,,,
2010,202,7/21/2010,2,A.O,I,1.080461523,0,0,1.080461523,,,
2010,202,7/21/2010,2,A.O,T,0,0,0,0,,,
2010,202,7/21/2010,2,C.N,I,0,0,0,0,,,
2010,202,7/21/2010,2,C.N,T,0,0,1.329111609,1.329111609,,,
2010,202,7/21/2010,2,C.O,I,0,0,0,0,,,
2010,202,7/21/2010,2,C.O,T,0,0,0,0,,,
2010,202,7/21/2010,3,A.N,I,1.080461523,0,0,1.080461523,,,
2010,202,7/21/2010,3,A.N,T,1.620692285,0,0,1.620692285,,,
2010,202,7/21/2010,3,A.O,I,0.540230762,0,0,0.540230762,,,
2010,202,7/21/2010,3,A.O,T,4.591961474,0.54,0,5.131961474,,,
2010,202,7/21/2010,3,C.N,I,3.24138457,2.17,0.081361466,5.492746036,,,
2010,202,7/21/2010,3,C.N,T,0,0,0.026365108,0.026365108,,,
2010,202,7/21/2010,3,C.O,I,0,0,0,0,,,
2010,202,7/21/2010,3,C.O,T,0,0,0,0,,,
2010,202,7/21/2010,4,A.N,I,0.540230762,0,0,0.540230762,,,
2010,202,7/21/2010,4,A.N,T,0,0,0,0,,,
2010,202,7/21/2010,4,A.O,I,1.350576904,0,0,1.350576904,,,
2010,202,7/21/2010,4,A.O,T,0.810346142,0,0,0.810346142,,,
2010,202,7/21/2010,4,C.N,I,0.810346142,0,0,0.810346142,,,
2010,202,7/21/2010,4,C.N,T,0,0,0,0,,,
2010,202,7/21/2010,4,C.O,I,0,0,0,0,,,
2010,202,7/21/2010,4,C.O,T,0,0,0,0,,,
2010,202,7/21/2010,5,A.N,I,0,0,0,0,,,
2010,202,7/21/2010,5,A.N,T,0,0,0,0,,,
2010,202,7/21/2010,5,A.O,I,0.540230762,,0,,,,
2010,202,7/21/2010,5,A.O,T,0,0,0,0,,,
2010,202,7/21/2010,5,C.N,I,1.350576904,0,0,1.350576904,,,
2010,202,7/21/2010,5,C.N,T,0,0,0,0,,,
2010,202,7/21/2010,5,C.O,I,2.701153808,0.22,0,2.921153808,,,
2010,202,7/21/2010,5,C.O,T,0,0,0,0,,,
2010,204,7/23/2010,1,A.N,I,0,0,1.10769481,1.10769481,,,
2010,204,7/23/2010,1,A.N,T,0,0,0.453147877,0.453147877,,,
2010,204,7/23/2010,1,A.O,I,2.204303863,0,0.66004592,2.864349783,,,
2010,204,7/23/2010,1,A.O,T,1.377689914,0,0,1.377689914,,,
2010,204,7/23/2010,1,C.N,I,0,0,0,0,,,
2010,204,7/23/2010,1,C.N,T,0,0,0,0,,,
2010,204,7/23/2010,1,C.O,I,0,0,1.560842687,1.560842687,,,
2010,204,7/23/2010,1,C.O,T,0,0,0,0,,,
2010,204,7/23/2010,2,A.N,I,1.92876588,0,1.370548965,3.299314845,,,
2010,204,7/23/2010,2,A.N,T,0,0,0.453147877,0.453147877,,,
2010,204,7/23/2010,2,A.O,I,0,0,0,0,,,
2010,204,7/23/2010,2,A.O,T,0,0,0.151049292,0.151049292,,,
2010,204,7/23/2010,2,C.N,I,0,0,0.100699528,0.100699528,,,
2010,204,7/23/2010,2,C.N,T,0,0,1.10769481,1.10769481,,,
2010,204,7/23/2010,2,C.O,I,0.275537983,0,1.202787992,1.478325975,,,
2010,204,7/23/2010,2,C.O,T,0.826613949,0,0,0.826613949,,,
2010,204,7/23/2010,3,A.N,I,0,0,1.208394339,1.208394339,,,
2010,204,7/23/2010,3,A.N,T,0,0,0,0,,,
2010,204,7/23/2010,3,A.O,I,0.275537983,0,0.397191766,0.672729749,,,
2010,204,7/23/2010,3,A.O,T,0.551075966,0,0.441935183,0.993011149,,,
2010,204,7/23/2010,3,C.N,I,6.612911588,0.54,5.504621249,12.65753284,,,
2010,204,7/23/2010,3,C.N,T,0,0,1.006995282,1.006995282,,,
2010,204,7/23/2010,3,C.O,I,0,0,1.10769481,1.10769481,,,
2010,204,7/23/2010,3,C.O,T,0.275537983,0,0,0.275537983,,,
2010,204,7/23/2010,4,A.N,I,0,0,0.755246462,0.755246462,,,
2010,204,7/23/2010,4,A.N,T,0,0,0,0,,,
2010,204,7/23/2010,4,A.O,I,1.102151931,0,0.732821073,1.834973004,,,
2010,204,7/23/2010,4,A.O,T,0.275537983,0,0.44754153,0.723079513,,,
