mantis_id,year,doy,date,block,snow,otc,treatment,n,NDVI,NDVI_stdv,NDVI_se
9735547,2010,154,2010-06-03,3,C,N,C.N,42,0.653367459,8.23E-03,1.27E-03
9735550,2010,154,2010-06-03,4,C,N,C.N,46,0.63398633,7.84E-03,1.16E-03
9735544,2010,154,2010-06-03,5,C,N,C.N,47,0.587030203,7.41E-03,1.08E-03
9735552,2010,154,2010-06-03,1,C,O,C.O,37,0.676955159,1.13E-02,1.85E-03
9735543,2010,154,2010-06-03,2,C,O,C.O,45,0.691274249,8.60E-03,1.28E-03
9735553,2010,154,2010-06-03,3,C,O,C.O,33,0.68712066,9.30E-03,1.62E-03
9735555,2010,154,2010-06-03,4,C,O,C.O,47,0.644535895,7.36E-03,1.07E-03
9735546,2010,154,2010-06-03,5,C,O,C.O,47,0.625799294,8.23E-03,1.20E-03
9735534,2010,155,2010-06-04,1,A,N,A.N,97,0.632677465,6.50E-03,6.60E-04
9735538,2010,155,2010-06-04,2,A,N,A.N,97,0.650428748,5.89E-03,5.98E-04
9735545,2010,155,2010-06-04,3,A,N,A.N,95,0.688109812,5.04E-03,5.17E-04
9735536,2010,155,2010-06-04,4,A,N,A.N,98,0.656605042,8.08E-03,8.16E-04
9735542,2010,155,2010-06-04,5,A,N,A.N,97,0.641208037,9.96E-03,1.01E-03
9735551,2010,155,2010-06-04,1,A,O,A.O,96,0.675672596,6.70E-03,6.84E-04
9735541,2010,155,2010-06-04,2,A,O,A.O,94,0.671742806,1.05E-02,1.08E-03
9735539,2010,155,2010-06-04,3,A,O,A.O,94,0.704334007,8.48E-03,8.74E-04
9735535,2010,155,2010-06-04,4,A,O,A.O,98,0.602546869,9.88E-03,9.98E-04
9735548,2010,155,2010-06-04,5,A,O,A.O,99,0.656596762,8.23E-03,8.27E-04
9735537,2010,155,2010-06-04,1,C,N,C.N,97,0.69207371,6.61E-03,6.71E-04
9735554,2010,155,2010-06-04,2,C,N,C.N,97,0.683538121,5.34E-03,5.42E-04
9735547,2010,155,2010-06-04,3,C,N,C.N,96,0.657006252,6.66E-03,6.80E-04
9735550,2010,155,2010-06-04,4,C,N,C.N,99,0.643238052,9.14E-03,9.18E-04
9735544,2010,155,2010-06-04,5,C,N,C.N,99,0.587274798,8.25E-03,8.29E-04
9735552,2010,155,2010-06-04,1,C,O,C.O,97,0.678700923,9.77E-03,9.92E-04
9735543,2010,155,2010-06-04,2,C,O,C.O,97,0.702368078,7.69E-03,7.81E-04
9735553,2010,155,2010-06-04,3,C,O,C.O,92,0.695405778,8.41E-03,8.77E-04
9735555,2010,155,2010-06-04,4,C,O,C.O,97,0.645618758,8.62E-03,8.75E-04
9735546,2010,155,2010-06-04,5,C,O,C.O,95,0.63107541,9.11E-03,9.35E-04
9735534,2010,156,2010-06-05,1,A,N,A.N,110,0.638175754,5.02E-03,4.78E-04
9735538,2010,156,2010-06-05,2,A,N,A.N,109,0.657182691,4.71E-03,4.52E-04
9735545,2010,156,2010-06-05,3,A,N,A.N,100,0.693230549,6.97E-03,6.97E-04
9735536,2010,156,2010-06-05,4,A,N,A.N,111,0.66000595,9.51E-03,9.03E-04
9735542,2010,156,2010-06-05,5,A,N,A.N,108,0.642196987,0.015044412,1.45E-03
9735551,2010,156,2010-06-05,1,A,O,A.O,109,0.678715308,8.97E-03,8.60E-04
9735541,2010,156,2010-06-05,2,A,O,A.O,109,0.682460622,1.30E-02,1.25E-03
9735539,2010,156,2010-06-05,3,A,O,A.O,109,0.708343773,1.27E-02,1.21E-03
9735535,2010,156,2010-06-05,4,A,O,A.O,109,0.607650755,1.27E-02,1.21E-03
9735548,2010,156,2010-06-05,5,A,O,A.O,109,0.660112818,1.30E-02,1.25E-03
9735537,2010,156,2010-06-05,1,C,N,C.N,109,0.698137616,5.48E-03,5.25E-04
9735554,2010,156,2010-06-05,2,C,N,C.N,109,0.685442957,7.97E-03,7.63E-04
9735547,2010,156,2010-06-05,3,C,N,C.N,109,0.665200628,7.77E-03,7.44E-04
9735550,2010,156,2010-06-05,4,C,N,C.N,110,0.64527226,9.40E-03,8.96E-04
9735544,2010,156,2010-06-05,5,C,N,C.N,111,0.591645077,8.66E-03,8.22E-04
9735552,2010,156,2010-06-05,1,C,O,C.O,109,0.685299823,1.24E-02,1.19E-03
9735543,2010,156,2010-06-05,2,C,O,C.O,109,0.70542998,1.02E-02,9.80E-04
9735553,2010,156,2010-06-05,3,C,O,C.O,109,0.703213674,8.57E-03,8.21E-04
9735555,2010,156,2010-06-05,4,C,O,C.O,109,0.653968946,8.38E-03,8.03E-04
9735546,2010,156,2010-06-05,5,C,O,C.O,109,0.636381889,8.86E-03,8.48E-04
9735534,2010,157,2010-06-06,1,A,N,A.N,111,0.644696276,6.13E-03,5.82E-04
9735538,2010,157,2010-06-06,2,A,N,A.N,113,0.660042078,6.77E-03,6.37E-04
9735545,2010,157,2010-06-06,3,A,N,A.N,109,0.699560459,7.26E-03,6.96E-04
9735536,2010,157,2010-06-06,4,A,N,A.N,112,0.66531424,8.99E-03,8.49E-04
9735542,2010,157,2010-06-06,5,A,N,A.N,113,0.645903691,1.26E-02,1.18E-03
9735551,2010,157,2010-06-06,1,A,O,A.O,111,0.687138325,8.29E-03,7.87E-04
9735541,2010,157,2010-06-06,2,A,O,A.O,113,0.683805493,0.014349985,1.35E-03
9735539,2010,157,2010-06-06,3,A,O,A.O,111,0.711505122,1.15E-02,1.09E-03
9735535,2010,157,2010-06-06,4,A,O,A.O,113,0.610904704,1.26E-02,1.19E-03
9735548,2010,157,2010-06-06,5,A,O,A.O,113,0.664419168,1.24E-02,1.17E-03
9735537,2010,157,2010-06-06,1,C,N,C.N,113,0.702568047,5.93E-03,5.58E-04
9735554,2010,157,2010-06-06,2,C,N,C.N,113,0.690051252,7.99E-03,7.52E-04
9735547,2010,157,2010-06-06,3,C,N,C.N,113,0.668425146,7.85E-03,7.38E-04
9735550,2010,157,2010-06-06,4,C,N,C.N,113,0.64584324,0.010106692,9.51E-04
9735544,2010,157,2010-06-06,5,C,N,C.N,113,0.597200452,7.76E-03,7.30E-04
9735552,2010,157,2010-06-06,1,C,O,C.O,112,0.689723396,1.29E-02,1.22E-03
9735543,2010,157,2010-06-06,2,C,O,C.O,113,0.709319038,1.08E-02,1.01E-03
9735553,2010,157,2010-06-06,3,C,O,C.O,113,0.709481977,1.11E-02,1.04E-03
9735555,2010,157,2010-06-06,4,C,O,C.O,113,0.656048018,1.01E-02,9.50E-04
9735546,2010,157,2010-06-06,5,C,O,C.O,113,0.639344648,1.08E-02,1.02E-03
9735534,2010,158,2010-06-07,1,A,N,A.N,21,0.648020969,6.94E-03,1.51E-03
9735538,2010,158,2010-06-07,2,A,N,A.N,26,0.661761282,5.92E-03,1.16E-03
9735545,2010,158,2010-06-07,3,A,N,A.N,24,0.692905185,6.11E-03,1.25E-03
9735536,2010,158,2010-06-07,4,A,N,A.N,24,0.656373513,7.81E-03,1.59E-03
9735542,2010,158,2010-06-07,5,A,N,A.N,23,0.633013389,8.69E-03,1.81E-03
9735551,2010,158,2010-06-07,1,A,O,A.O,24,0.684691948,6.35E-03,1.30E-03
9735541,2010,158,2010-06-07,2,A,O,A.O,24,0.674044322,6.19E-03,1.26E-03
9735539,2010,158,2010-06-07,3,A,O,A.O,23,0.700479773,8.70E-03,1.81E-03
9735535,2010,158,2010-06-07,4,A,O,A.O,22,0.596764985,7.71E-03,1.64E-03
9735548,2010,158,2010-06-07,5,A,O,A.O,22,0.651828068,7.31E-03,1.56E-03
9735537,2010,158,2010-06-07,1,C,N,C.N,20,0.704479406,4.96E-03,1.11E-03
9735554,2010,158,2010-06-07,2,C,N,C.N,25,0.690145949,4.98E-03,9.97E-04
9735547,2010,158,2010-06-07,3,C,N,C.N,24,0.664153156,4.56E-03,9.31E-04
9735550,2010,158,2010-06-07,4,C,N,C.N,24,0.637247331,6.55E-03,1.34E-03
9735544,2010,158,2010-06-07,5,C,N,C.N,23,0.592519944,9.71E-03,2.02E-03
9735552,2010,158,2010-06-07,1,C,O,C.O,21,0.676243631,8.59E-03,1.87E-03
9735543,2010,158,2010-06-07,2,C,O,C.O,24,0.701567975,7.38E-03,1.51E-03
9735553,2010,158,2010-06-07,3,C,O,C.O,25,0.702314602,5.38E-03,1.08E-03
9735555,2010,158,2010-06-07,4,C,O,C.O,24,0.649886599,9.42E-03,1.92E-03
9735546,2010,158,2010-06-07,5,C,O,C.O,23,0.6332676,8.18E-03,1.71E-03
9735534,2010,159,2010-06-08,1,A,N,A.N,67,0.654206338,5.60E-03,6.84E-04
9735538,2010,159,2010-06-08,2,A,N,A.N,72,0.66569369,5.38E-03,6.34E-04
9735545,2010,159,2010-06-08,3,A,N,A.N,73,0.705579811,7.49E-03,8.77E-04
9735536,2010,159,2010-06-08,4,A,N,A.N,71,0.668119463,8.27E-03,9.82E-04
9735542,2010,159,2010-06-08,5,A,N,A.N,70,0.647102214,9.66E-03,1.15E-03
9735551,2010,159,2010-06-08,1,A,O,A.O,71,0.694696495,7.61E-03,9.03E-04
9735541,2010,159,2010-06-08,2,A,O,A.O,70,0.689824761,0.011604204,1.39E-03
9735539,2010,159,2010-06-08,3,A,O,A.O,72,0.712494047,1.12E-02,1.32E-03
9735535,2010,159,2010-06-08,4,A,O,A.O,70,0.616331016,1.10E-02,1.32E-03
9735548,2010,159,2010-06-08,5,A,O,A.O,70,0.666481993,1.04E-02,1.24E-03
9735537,2010,159,2010-06-08,1,C,N,C.N,71,0.712326424,7.02E-03,8.33E-04
9735554,2010,159,2010-06-08,2,C,N,C.N,71,0.696259852,8.41E-03,9.98E-04
9735547,2010,159,2010-06-08,3,C,N,C.N,71,0.675085737,7.03E-03,8.34E-04
9735550,2010,159,2010-06-08,4,C,N,C.N,72,0.647188784,8.43E-03,9.94E-04
9735544,2010,159,2010-06-08,5,C,N,C.N,72,0.601054413,7.84E-03,9.24E-04
9735552,2010,159,2010-06-08,1,C,O,C.O,71,0.695869227,7.68E-03,9.11E-04
9735543,2010,159,2010-06-08,2,C,O,C.O,71,0.715453545,8.10E-03,9.61E-04
9735553,2010,159,2010-06-08,3,C,O,C.O,71,0.713602145,9.61E-03,1.14E-03
9735555,2010,159,2010-06-08,4,C,O,C.O,71,0.660580924,7.40E-03,8.79E-04
9735546,2010,159,2010-06-08,5,C,O,C.O,71,0.64434148,8.72E-03,1.03E-03
9735534,2010,160,2010-06-09,1,A,N,A.N,48,0.664756412,7.22E-03,1.04E-03
9735538,2010,160,2010-06-09,2,A,N,A.N,46,0.672970881,6.93E-03,1.02E-03
9735545,2010,160,2010-06-09,3,A,N,A.N,49,0.712626127,8.65E-03,1.24E-03
9735536,2010,160,2010-06-09,4,A,N,A.N,50,0.680790066,9.71E-03,1.37E-03
9735542,2010,160,2010-06-09,5,A,N,A.N,49,0.657500996,1.35E-02,1.94E-03
9735551,2010,160,2010-06-09,1,A,O,A.O,49,0.700144627,1.01E-02,1.44E-03
9735541,2010,160,2010-06-09,2,A,O,A.O,46,0.694652053,1.53E-02,2.26E-03
9735539,2010,160,2010-06-09,3,A,O,A.O,49,0.717524769,1.20E-02,1.71E-03
9735535,2010,160,2010-06-09,4,A,O,A.O,50,0.626061917,1.30E-02,1.83E-03
9735548,2010,160,2010-06-09,5,A,O,A.O,53,0.674743838,1.34E-02,1.84E-03
9735537,2010,160,2010-06-09,1,C,N,C.N,49,0.718297511,9.29E-03,1.33E-03
9735554,2010,160,2010-06-09,2,C,N,C.N,48,0.703688218,1.04E-02,1.50E-03
9735547,2010,160,2010-06-09,3,C,N,C.N,47,0.684256244,9.30E-03,1.36E-03
9735550,2010,160,2010-06-09,4,C,N,C.N,48,0.652827779,1.16E-02,1.67E-03
9735544,2010,160,2010-06-09,5,C,N,C.N,50,0.6079245,1.07E-02,1.51E-03
9735552,2010,160,2010-06-09,1,C,O,C.O,45,0.703522622,0.012571594,1.87E-03
9735543,2010,160,2010-06-09,2,C,O,C.O,46,0.718573638,9.66E-03,1.42E-03
9735553,2010,160,2010-06-09,3,C,O,C.O,47,0.718401352,1.39E-02,2.03E-03
9735555,2010,160,2010-06-09,4,C,O,C.O,47,0.665713244,7.51E-03,1.10E-03
9735546,2010,160,2010-06-09,5,C,O,C.O,45,0.653931637,1.12E-02,1.67E-03
9735534,2010,161,2010-06-10,1,A,N,A.N,58,0.661390816,6.81E-03,8.94E-04
9735538,2010,161,2010-06-10,2,A,N,A.N,57,0.667106576,6.75E-03,8.94E-04
9735536,2010,161,2010-06-10,4,A,N,A.N,58,0.672528685,6.95E-03,9.12E-04
9735542,2010,161,2010-06-10,5,A,N,A.N,56,0.650930065,1.14E-02,1.52E-03
9735551,2010,161,2010-06-10,1,A,O,A.O,55,0.696096905,7.29E-03,9.83E-04
9735541,2010,161,2010-06-10,2,A,O,A.O,54,0.690021888,9.20E-03,1.25E-03
9735539,2010,161,2010-06-10,3,A,O,A.O,57,0.712610347,8.12E-03,1.08E-03
9735535,2010,161,2010-06-10,4,A,O,A.O,54,0.619062071,9.46E-03,1.29E-03
9735548,2010,161,2010-06-10,5,A,O,A.O,58,0.671633616,1.11E-02,1.45E-03
9735537,2010,161,2010-06-10,1,C,N,C.N,57,0.715611176,6.21E-03,8.23E-04
9735554,2010,161,2010-06-10,2,C,N,C.N,57,0.700993972,7.25E-03,9.61E-04
9735547,2010,161,2010-06-10,3,C,N,C.N,58,0.684738066,7.67E-03,1.01E-03
9735550,2010,161,2010-06-10,4,C,N,C.N,59,0.648644161,8.33E-03,1.08E-03
9735544,2010,161,2010-06-10,5,C,N,C.N,59,0.601360178,8.57E-03,1.12E-03
9735552,2010,161,2010-06-10,1,C,O,C.O,48,0.697634863,8.37E-03,1.21E-03
9735543,2010,161,2010-06-10,2,C,O,C.O,55,0.71666854,7.93E-03,1.07E-03
9735553,2010,161,2010-06-10,3,C,O,C.O,57,0.715469212,8.83E-03,1.17E-03
9735555,2010,161,2010-06-10,4,C,O,C.O,58,0.65832094,7.62E-03,1.00E-03
9735546,2010,161,2010-06-10,5,C,O,C.O,52,0.647869431,9.50E-03,1.32E-03
9735534,2010,163,2010-06-12,1,A,N,A.N,84,0.668416832,5.85E-03,6.38E-04
9735538,2010,163,2010-06-12,2,A,N,A.N,84,0.672557708,5.48E-03,5.98E-04
9735545,2010,163,2010-06-12,3,A,N,A.N,84,0.716911242,8.00E-03,8.73E-04
9735536,2010,163,2010-06-12,4,A,N,A.N,84,0.673787032,8.05E-03,8.79E-04
9735542,2010,163,2010-06-12,5,A,N,A.N,81,0.645590872,1.04E-02,1.15E-03
9735551,2010,163,2010-06-12,1,A,O,A.O,84,0.709922859,7.58E-03,8.27E-04
9735541,2010,163,2010-06-12,2,A,O,A.O,84,0.693547442,9.14E-03,9.97E-04
9735539,2010,163,2010-06-12,3,A,O,A.O,84,0.715031957,8.44E-03,9.20E-04
9735535,2010,163,2010-06-12,4,A,O,A.O,84,0.626464908,1.07E-02,1.17E-03
9735548,2010,163,2010-06-12,5,A,O,A.O,81,0.67326398,8.96E-03,9.95E-04
9735537,2010,163,2010-06-12,1,C,N,C.N,84,0.727384522,8.07E-03,8.80E-04
9735554,2010,163,2010-06-12,2,C,N,C.N,84,0.706352653,5.65E-03,6.17E-04
9735547,2010,163,2010-06-12,3,C,N,C.N,84,0.692107278,5.99E-03,6.54E-04
9735550,2010,163,2010-06-12,4,C,N,C.N,84,0.65025211,8.60E-03,9.39E-04
9735544,2010,163,2010-06-12,5,C,N,C.N,82,0.609044117,9.13E-03,1.01E-03
9735552,2010,163,2010-06-12,1,C,O,C.O,84,0.702950442,9.45E-03,1.03E-03
9735543,2010,163,2010-06-12,2,C,O,C.O,84,0.720205039,8.44E-03,9.21E-04
9735553,2010,163,2010-06-12,3,C,O,C.O,84,0.719819112,8.82E-03,9.62E-04
9735555,2010,163,2010-06-12,4,C,O,C.O,84,0.668668194,9.68E-03,1.06E-03
9735546,2010,163,2010-06-12,5,C,O,C.O,83,0.656541618,9.04E-03,9.92E-04
9735534,2010,164,2010-06-13,1,A,N,A.N,120,0.675553176,7.01E-03,6.39E-04
9735538,2010,164,2010-06-13,2,A,N,A.N,120,0.675172265,6.39E-03,0.000583064
9735545,2010,164,2010-06-13,3,A,N,A.N,120,0.721841263,5.77E-03,5.27E-04
9735536,2010,164,2010-06-13,4,A,N,A.N,120,0.680459832,1.16E-02,1.06E-03
9735542,2010,164,2010-06-13,5,A,N,A.N,120,0.65184934,0.011833785,1.08E-03
9735551,2010,164,2010-06-13,1,A,O,A.O,120,0.715117516,8.37E-03,7.64E-04
9735541,2010,164,2010-06-13,2,A,O,A.O,120,0.703424608,1.32E-02,1.21E-03
9735539,2010,164,2010-06-13,3,A,O,A.O,120,0.722930045,1.04E-02,9.48E-04
9735535,2010,164,2010-06-13,4,A,O,A.O,120,0.636622646,1.06E-02,9.67E-04
9735548,2010,164,2010-06-13,5,A,O,A.O,120,0.6791658,1.08E-02,9.86E-04
9735537,2010,164,2010-06-13,1,C,N,C.N,120,0.731011448,7.08E-03,6.46E-04
9735554,2010,164,2010-06-13,2,C,N,C.N,120,0.711684868,7.21E-03,6.58E-04
9735547,2010,164,2010-06-13,3,C,N,C.N,120,0.695670365,7.38E-03,6.74E-04
9735550,2010,164,2010-06-13,4,C,N,C.N,120,0.65468388,1.09E-02,9.96E-04
9735544,2010,164,2010-06-13,5,C,N,C.N,120,0.611234379,8.89E-03,8.11E-04
9735552,2010,164,2010-06-13,1,C,O,C.O,120,0.71030962,1.16E-02,1.06E-03
9735543,2010,164,2010-06-13,2,C,O,C.O,120,0.727561102,8.44E-03,7.70E-04
9735553,2010,164,2010-06-13,3,C,O,C.O,120,0.724904585,9.86E-03,9.00E-04
9735555,2010,164,2010-06-13,4,C,O,C.O,120,0.673601972,9.12E-03,8.33E-04
9735546,2010,164,2010-06-13,5,C,O,C.O,120,0.660311706,1.03E-02,9.36E-04
9735534,2010,165,2010-06-14,1,A,N,A.N,120,0.680669801,6.53E-03,5.97E-04
9735538,2010,165,2010-06-14,2,A,N,A.N,116,0.678201755,5.55E-03,5.15E-04
9735545,2010,165,2010-06-14,3,A,N,A.N,114,0.722468617,7.96E-03,7.46E-04
9735536,2010,165,2010-06-14,4,A,N,A.N,119,0.695038436,1.05E-02,9.59E-04
9735542,2010,165,2010-06-14,5,A,N,A.N,117,0.65485081,1.11E-02,1.03E-03
9735551,2010,165,2010-06-14,1,A,O,A.O,120,0.719234536,6.98E-03,6.37E-04
9735541,2010,165,2010-06-14,2,A,O,A.O,119,0.705994707,0.011897317,1.09E-03
9735539,2010,165,2010-06-14,3,A,O,A.O,119,0.725942869,1.09E-02,9.97E-04
9735535,2010,165,2010-06-14,4,A,O,A.O,117,0.641817763,1.14E-02,1.05E-03
9735548,2010,165,2010-06-14,5,A,O,A.O,119,0.682577129,1.16E-02,1.07E-03
9735537,2010,165,2010-06-14,1,C,N,C.N,120,0.735571213,6.37E-03,5.82E-04
9735554,2010,165,2010-06-14,2,C,N,C.N,118,0.713121674,7.53E-03,6.93E-04
9735547,2010,165,2010-06-14,3,C,N,C.N,119,0.697892745,6.51E-03,5.97E-04
9735550,2010,165,2010-06-14,4,C,N,C.N,119,0.649547027,7.47E-03,6.85E-04
9735544,2010,165,2010-06-14,5,C,N,C.N,119,0.614392099,9.47E-03,8.69E-04
9735552,2010,165,2010-06-14,1,C,O,C.O,118,0.711401088,1.14E-02,1.05E-03
9735543,2010,165,2010-06-14,2,C,O,C.O,119,0.730369321,8.54E-03,7.83E-04
9735553,2010,165,2010-06-14,3,C,O,C.O,119,0.728900181,9.07E-03,8.32E-04
9735555,2010,165,2010-06-14,4,C,O,C.O,119,0.674661715,9.33E-03,8.55E-04
9735546,2010,165,2010-06-14,5,C,O,C.O,118,0.665765707,8.87E-03,8.16E-04
9735534,2010,166,2010-06-15,1,A,N,A.N,7,0.679143375,4.02E-03,1.52E-03
9735538,2010,166,2010-06-15,2,A,N,A.N,6,0.677259148,6.29E-03,2.57E-03
9735545,2010,166,2010-06-15,3,A,N,A.N,8,0.71204999,4.84E-03,1.71E-03
9735536,2010,166,2010-06-15,4,A,N,A.N,9,0.676654878,5.82E-03,1.94E-03
9735542,2010,166,2010-06-15,5,A,N,A.N,7,0.6500084,8.71E-03,3.29E-03
9735551,2010,166,2010-06-15,1,A,O,A.O,7,0.713088013,5.79E-03,2.19E-03
9735541,2010,166,2010-06-15,2,A,O,A.O,7,0.693258898,7.19E-03,2.72E-03
9735539,2010,166,2010-06-15,3,A,O,A.O,8,0.718896971,6.66E-03,2.36E-03
9735535,2010,166,2010-06-15,4,A,O,A.O,9,0.635348274,8.28E-03,2.76E-03
9735548,2010,166,2010-06-15,5,A,O,A.O,8,0.680712363,7.90E-03,2.79E-03
9735537,2010,166,2010-06-15,1,C,N,C.N,7,0.715829242,1.04E-02,3.93E-03
9735554,2010,166,2010-06-15,2,C,N,C.N,8,0.706930558,6.75E-03,2.39E-03
9735547,2010,166,2010-06-15,3,C,N,C.N,7,0.69623417,4.03E-03,1.52E-03
9735550,2010,166,2010-06-15,4,C,N,C.N,9,0.655124733,7.72E-03,2.57E-03
9735544,2010,166,2010-06-15,5,C,N,C.N,8,0.615344823,6.41E-03,2.27E-03
9735552,2010,166,2010-06-15,1,C,O,C.O,6,0.709487241,5.75E-03,2.35E-03
9735543,2010,166,2010-06-15,2,C,O,C.O,7,0.724473162,6.47E-03,2.44E-03
9735553,2010,166,2010-06-15,3,C,O,C.O,7,0.717506842,7.23E-03,2.73E-03
9735555,2010,166,2010-06-15,4,C,O,C.O,9,0.669859891,8.36E-03,2.79E-03
9735546,2010,166,2010-06-15,5,C,O,C.O,8,0.659495635,3.36E-03,1.19E-03
9735534,2010,168,2010-06-17,1,A,N,A.N,28,0.687766984,8.07E-03,1.53E-03
9735538,2010,168,2010-06-17,2,A,N,A.N,27,0.684857024,8.27E-03,1.59E-03
9735545,2010,168,2010-06-17,3,A,N,A.N,29,0.720506644,9.94E-03,1.85E-03
9735536,2010,168,2010-06-17,4,A,N,A.N,30,0.689843716,1.24E-02,2.26E-03
9735542,2010,168,2010-06-17,5,A,N,A.N,27,0.655304353,0.017182165,3.31E-03
9735551,2010,168,2010-06-17,1,A,O,A.O,27,0.72775853,9.75E-03,1.88E-03
9735541,2010,168,2010-06-17,2,A,O,A.O,30,0.704689242,1.65E-02,3.01E-03
9735539,2010,168,2010-06-17,3,A,O,A.O,28,0.727245744,1.86E-02,3.51E-03
9735535,2010,168,2010-06-17,4,A,O,A.O,25,0.656459224,1.42E-02,2.84E-03
9735548,2010,168,2010-06-17,5,A,O,A.O,28,0.686839895,1.32E-02,2.49E-03
9735537,2010,168,2010-06-17,1,C,N,C.N,30,0.738589811,9.11E-03,1.66E-03
9735554,2010,168,2010-06-17,2,C,N,C.N,30,0.712662722,1.27E-02,2.32E-03
9735547,2010,168,2010-06-17,3,C,N,C.N,27,0.705299004,1.30E-02,2.51E-03
9735550,2010,168,2010-06-17,4,C,N,C.N,28,0.654919605,1.74E-02,3.28E-03
9735544,2010,168,2010-06-17,5,C,N,C.N,29,0.617439876,1.31E-02,2.44E-03
9735552,2010,168,2010-06-17,1,C,O,C.O,26,0.718071422,1.57E-02,3.08E-03
9735543,2010,168,2010-06-17,2,C,O,C.O,27,0.733883057,1.24E-02,2.38E-03
9735553,2010,168,2010-06-17,3,C,O,C.O,28,0.728402038,1.78E-02,3.36E-03
9735555,2010,168,2010-06-17,4,C,O,C.O,29,0.67543788,0.014853359,2.76E-03
9735546,2010,168,2010-06-17,5,C,O,C.O,25,0.669400411,0.010311033,2.06E-03
9735545,2010,169,2010-06-18,3,A,N,A.N,3,0.730028147,6.10E-03,3.52E-03
9735536,2010,169,2010-06-18,4,A,N,A.N,2,0.697480089,2.60E-03,1.84E-03
9735542,2010,169,2010-06-18,5,A,N,A.N,2,0.666091497,7.21E-03,5.10E-03
9735535,2010,169,2010-06-18,4,A,O,A.O,2,0.656609936,8.35E-03,5.90E-03
9735548,2010,169,2010-06-18,5,A,O,A.O,2,0.694400826,4.15E-03,2.93E-03
9735550,2010,169,2010-06-18,4,C,N,C.N,2,0.660639506,8.94E-04,6.32E-04
9735544,2010,169,2010-06-18,5,C,N,C.N,2,0.638088886,7.81E-04,5.52E-04
9735553,2010,169,2010-06-18,3,C,O,C.O,2,0.738810907,2.77E-03,1.96E-03
9735555,2010,169,2010-06-18,4,C,O,C.O,2,0.69408532,7.09E-03,5.02E-03
9735546,2010,169,2010-06-18,5,C,O,C.O,2,0.671604349,9.48E-04,6.70E-04
9735534,2010,172,2010-06-21,1,A,N,A.N,110,0.69822726,7.68E-03,7.32E-04
9735538,2010,172,2010-06-21,2,A,N,A.N,112,0.691864452,7.45E-03,7.04E-04
9735545,2010,172,2010-06-21,3,A,N,A.N,113,0.736754754,4.89E-03,4.60E-04
9735536,2010,172,2010-06-21,4,A,N,A.N,113,0.694771199,9.13E-03,8.59E-04
9735542,2010,172,2010-06-21,5,A,N,A.N,108,0.664298144,9.73E-03,9.36E-04
9735551,2010,172,2010-06-21,1,A,O,A.O,110,0.73406408,7.86E-03,7.49E-04
9735541,2010,172,2010-06-21,2,A,O,A.O,112,0.711939333,1.34E-02,1.27E-03
9735539,2010,172,2010-06-21,3,A,O,A.O,114,0.73391581,8.58E-03,8.04E-04
9735535,2010,172,2010-06-21,4,A,O,A.O,108,0.66342735,9.73E-03,9.36E-04
9735548,2010,172,2010-06-21,5,A,O,A.O,107,0.69650723,9.09E-03,8.79E-04
9735537,2010,172,2010-06-21,1,C,N,C.N,112,0.746519622,7.25E-03,6.85E-04
9735554,2010,172,2010-06-21,2,C,N,C.N,112,0.718153023,7.57E-03,7.15E-04
9735547,2010,172,2010-06-21,3,C,N,C.N,114,0.712577906,6.24E-03,5.84E-04
9735550,2010,172,2010-06-21,4,C,N,C.N,113,0.66623977,8.54E-03,8.04E-04
9735544,2010,172,2010-06-21,5,C,N,C.N,107,0.626632839,8.10E-03,7.83E-04
9735552,2010,172,2010-06-21,1,C,O,C.O,109,0.7243679,1.05E-02,1.00E-03
9735543,2010,172,2010-06-21,2,C,O,C.O,112,0.7457142,8.95E-03,8.46E-04
9735553,2010,172,2010-06-21,3,C,O,C.O,114,0.741846751,9.34E-03,8.74E-04
9735555,2010,172,2010-06-21,4,C,O,C.O,112,0.692048361,8.06E-03,7.62E-04
9735546,2010,172,2010-06-21,5,C,O,C.O,108,0.68122752,9.24E-03,8.89E-04
9735534,2010,173,2010-06-22,1,A,N,A.N,83,0.697968632,6.93E-03,7.61E-04
9735538,2010,173,2010-06-22,2,A,N,A.N,94,0.694123154,6.51E-03,6.71E-04
9735545,2010,173,2010-06-22,3,A,N,A.N,94,0.732167081,8.95E-03,9.24E-04
9735536,2010,173,2010-06-22,4,A,N,A.N,96,0.693072238,0.010217572,1.04E-03
9735542,2010,173,2010-06-22,5,A,N,A.N,98,0.665217116,1.17E-02,1.18E-03
9735551,2010,173,2010-06-22,1,A,O,A.O,80,0.72945119,7.80E-03,8.72E-04
9735541,2010,173,2010-06-22,2,A,O,A.O,89,0.709799159,1.20E-02,1.27E-03
9735539,2010,173,2010-06-22,3,A,O,A.O,94,0.72573969,1.14E-02,1.18E-03
9735535,2010,173,2010-06-22,4,A,O,A.O,81,0.658050353,1.18E-02,1.31E-03
9735548,2010,173,2010-06-22,5,A,O,A.O,101,0.694517706,1.17E-02,1.17E-03
9735537,2010,173,2010-06-22,1,C,N,C.N,96,0.743491648,0.006296966,6.43E-04
9735554,2010,173,2010-06-22,2,C,N,C.N,98,0.715738331,9.12E-03,9.21E-04
9735547,2010,173,2010-06-22,3,C,N,C.N,93,0.713239589,7.41E-03,7.69E-04
