year,doy,date,block,treatment,subsample,depth
2012,144,2012-05-23,1,C.N,8,0
2012,144,2012-05-23,1,C.N,9,0
2012,144,2012-05-23,1,C.N,10,44
2012,144,2012-05-23,1,C.N,11,52
2012,144,2012-05-23,1,C.N,12,33
2012,144,2012-05-23,2,C.N,1,18
2012,144,2012-05-23,2,C.N,2,31
2012,144,2012-05-23,2,C.N,3,0
2012,144,2012-05-23,2,C.N,4,0
2012,144,2012-05-23,2,C.N,5,0
2012,144,2012-05-23,2,C.N,6,0
2012,144,2012-05-23,2,C.N,7,0
2012,144,2012-05-23,2,C.N,8,0
2012,144,2012-05-23,2,C.N,9,0
2012,144,2012-05-23,2,C.N,10,43
2012,144,2012-05-23,2,C.N,11,42
2012,144,2012-05-23,2,C.N,12,35
2012,144,2012-05-23,2,A.N,1,0
2012,144,2012-05-23,2,A.N,2,0
2012,144,2012-05-23,2,A.N,3,0
2012,144,2012-05-23,2,A.N,4,0
2012,144,2012-05-23,2,A.N,5,0
2012,144,2012-05-23,2,A.N,6,0
2012,144,2012-05-23,2,A.N,7,0
2012,144,2012-05-23,2,A.N,8,0
2012,144,2012-05-23,2,A.N,9,0
2012,144,2012-05-23,2,A.N,10,0
2012,144,2012-05-23,2,A.N,11,0
2012,144,2012-05-23,2,A.N,12,0
2012,144,2012-05-23,3,C.N,1,22
2012,144,2012-05-23,3,C.N,2,30
2012,144,2012-05-23,3,C.N,3,0
2012,144,2012-05-23,3,C.N,4,0
2012,144,2012-05-23,3,C.N,5,0
2012,144,2012-05-23,3,C.N,6,0
2012,144,2012-05-23,3,C.N,7,0
2012,144,2012-05-23,3,C.N,8,0
2012,144,2012-05-23,3,C.N,9,0
2012,144,2012-05-23,3,C.N,10,0
2012,144,2012-05-23,3,C.N,11,24
2012,144,2012-05-23,3,C.N,12,22
2012,144,2012-05-23,3,A.N,1,0
2012,144,2012-05-23,3,A.N,2,0
2012,144,2012-05-23,3,A.N,3,0
2012,144,2012-05-23,3,A.N,4,0
2012,144,2012-05-23,3,A.N,5,0
2012,144,2012-05-23,3,A.N,6,0
2012,144,2012-05-23,3,A.N,7,0
2012,144,2012-05-23,3,A.N,8,0
2012,144,2012-05-23,3,A.N,9,0
2012,144,2012-05-23,3,A.N,10,0
2012,144,2012-05-23,3,A.N,11,0
2012,144,2012-05-23,3,A.N,12,0
2012,144,2012-05-23,4,A.N,1,0
2012,144,2012-05-23,4,A.N,2,0
2012,144,2012-05-23,4,A.N,3,0
2012,144,2012-05-23,4,A.N,4,0
2012,144,2012-05-23,4,A.N,5,0
2012,144,2012-05-23,4,A.N,6,0
2012,144,2012-05-23,4,A.N,7,0
2012,144,2012-05-23,4,A.N,8,0
2012,144,2012-05-23,4,A.N,9,0
2012,144,2012-05-23,4,A.N,10,0
2012,144,2012-05-23,4,A.N,11,0
2012,144,2012-05-23,4,A.N,12,0
2012,144,2012-05-23,4,C.N,1,18
2012,144,2012-05-23,4,C.N,2,0
2012,144,2012-05-23,4,C.N,3,22
2012,144,2012-05-23,4,C.N,4,0
2012,144,2012-05-23,4,C.N,5,0
2012,144,2012-05-23,4,C.N,6,0
2012,144,2012-05-23,4,C.N,7,0
2012,144,2012-05-23,4,C.N,8,0
2012,144,2012-05-23,4,C.N,9,0
2012,144,2012-05-23,4,C.N,10,0
2012,144,2012-05-23,4,C.N,11,0
2012,144,2012-05-23,4,C.N,12,10
2012,144,2012-05-23,5,C.N,1,31
2012,144,2012-05-23,5,C.N,2,22
2012,144,2012-05-23,5,C.N,3,0
2012,144,2012-05-23,5,C.N,4,0
2012,144,2012-05-23,5,C.N,5,0
2012,144,2012-05-23,5,C.N,6,0
2012,144,2012-05-23,5,C.N,7,0
2012,144,2012-05-23,5,C.N,8,0
2012,144,2012-05-23,5,C.N,9,18
2012,144,2012-05-23,5,C.N,10,22
2012,144,2012-05-23,5,C.N,11,33
2012,144,2012-05-23,5,C.N,12,39
2012,144,2012-05-23,5,A.N,1,0
2012,144,2012-05-23,5,A.N,2,0
2012,144,2012-05-23,5,A.N,3,0
2012,144,2012-05-23,5,A.N,4,0
2012,144,2012-05-23,5,A.N,5,0
2012,144,2012-05-23,5,A.N,6,0
2012,144,2012-05-23,5,A.N,7,0
2012,144,2012-05-23,5,A.N,8,0
2012,144,2012-05-23,5,A.N,9,0
2012,144,2012-05-23,5,A.N,10,0
2012,144,2012-05-23,5,A.N,11,0
2012,144,2012-05-23,5,A.N,12,0
2012,145,2012-05-24,1,A.N,1,0
2012,145,2012-05-24,1,A.N,2,0
2012,145,2012-05-24,1,A.N,3,0
2012,145,2012-05-24,1,A.N,4,0
2012,145,2012-05-24,1,A.N,5,0
2012,145,2012-05-24,1,A.N,6,0
2012,145,2012-05-24,1,A.N,7,0
2012,145,2012-05-24,1,A.N,8,0
2012,145,2012-05-24,1,A.N,9,0
2012,145,2012-05-24,1,A.N,10,0
2012,145,2012-05-24,1,A.N,11,0
2012,145,2012-05-24,1,A.N,12,0
2012,145,2012-05-24,1,C.N,1,15
2012,145,2012-05-24,1,C.N,2,0
2012,145,2012-05-24,1,C.N,3,0
2012,145,2012-05-24,1,C.N,4,0
2012,145,2012-05-24,1,C.N,5,0
2012,145,2012-05-24,1,C.N,6,0
2012,145,2012-05-24,1,C.N,7,0
2012,145,2012-05-24,1,C.N,8,0
2012,145,2012-05-24,1,C.N,9,0
2012,145,2012-05-24,1,C.N,10,31
2012,145,2012-05-24,1,C.N,11,41
2012,145,2012-05-24,1,C.N,12,23
2012,145,2012-05-24,2,C.N,1,0
2012,145,2012-05-24,2,C.N,2,0
2012,145,2012-05-24,2,C.N,3,0
2012,145,2012-05-24,2,C.N,4,0
2012,145,2012-05-24,2,C.N,5,0
2012,145,2012-05-24,2,C.N,6,0
2012,145,2012-05-24,2,C.N,7,0
2012,145,2012-05-24,2,C.N,8,0
2012,145,2012-05-24,2,C.N,9,0
2012,145,2012-05-24,2,C.N,10,22
2012,145,2012-05-24,2,C.N,11,22
2012,145,2012-05-24,2,C.N,12,21
2012,145,2012-05-24,2,A.N,1,0
2012,145,2012-05-24,2,A.N,2,0
2012,145,2012-05-24,2,A.N,3,0
2012,145,2012-05-24,2,A.N,4,0
2012,145,2012-05-24,2,A.N,5,0
2012,145,2012-05-24,2,A.N,6,0
2012,145,2012-05-24,2,A.N,7,0
2012,145,2012-05-24,2,A.N,8,0
2012,145,2012-05-24,2,A.N,9,0
2012,145,2012-05-24,2,A.N,10,0
2012,145,2012-05-24,2,A.N,11,0
2012,145,2012-05-24,2,A.N,12,0
2012,145,2012-05-24,3,C.N,1,0
2012,145,2012-05-24,3,C.N,2,0
2012,145,2012-05-24,3,C.N,3,0
2012,145,2012-05-24,3,C.N,4,0
2012,145,2012-05-24,3,C.N,5,0
2012,145,2012-05-24,3,C.N,6,0
2012,145,2012-05-24,3,C.N,7,0
2012,145,2012-05-24,3,C.N,8,0
2012,145,2012-05-24,3,C.N,9,0
2012,145,2012-05-24,3,C.N,10,0
2012,145,2012-05-24,3,C.N,11,20
2012,145,2012-05-24,3,C.N,12,22
2012,145,2012-05-24,3,A.N,1,0
2012,145,2012-05-24,3,A.N,2,0
2012,145,2012-05-24,3,A.N,3,0
2012,145,2012-05-24,3,A.N,4,0
2012,145,2012-05-24,3,A.N,5,0
2012,145,2012-05-24,3,A.N,6,0
2012,145,2012-05-24,3,A.N,7,0
2012,145,2012-05-24,3,A.N,8,0
2012,145,2012-05-24,3,A.N,9,0
2012,145,2012-05-24,3,A.N,10,0
2012,145,2012-05-24,3,A.N,11,0
2012,145,2012-05-24,3,A.N,12,0
2012,145,2012-05-24,4,A.N,1,0
2012,145,2012-05-24,4,A.N,2,0
2012,145,2012-05-24,4,A.N,3,0
2012,145,2012-05-24,4,A.N,4,0
2012,145,2012-05-24,4,A.N,5,0
2012,145,2012-05-24,4,A.N,6,0
2012,145,2012-05-24,4,A.N,7,0
2012,145,2012-05-24,4,A.N,8,0
2012,145,2012-05-24,4,A.N,9,0
2012,145,2012-05-24,4,A.N,10,0
2012,145,2012-05-24,4,A.N,11,0
2012,145,2012-05-24,4,A.N,12,0
2012,145,2012-05-24,4,C.N,1,0
2012,145,2012-05-24,4,C.N,2,0
2012,145,2012-05-24,4,C.N,3,0
2012,145,2012-05-24,4,C.N,4,0
2012,145,2012-05-24,4,C.N,5,0
2012,145,2012-05-24,4,C.N,6,0
2012,145,2012-05-24,4,C.N,7,0
2012,145,2012-05-24,4,C.N,8,0
2012,145,2012-05-24,4,C.N,9,0
2012,145,2012-05-24,4,C.N,10,0
2012,145,2012-05-24,4,C.N,11,0
2012,145,2012-05-24,4,C.N,12,0
2012,145,2012-05-24,5,C.N,1,23
2012,145,2012-05-24,5,C.N,2,0
2012,145,2012-05-24,5,C.N,3,0
2012,145,2012-05-24,5,C.N,4,0
2012,145,2012-05-24,5,C.N,5,0
2012,145,2012-05-24,5,C.N,6,0
2012,145,2012-05-24,5,C.N,7,0
2012,145,2012-05-24,5,C.N,8,0
2012,145,2012-05-24,5,C.N,9,19
2012,145,2012-05-24,5,C.N,10,0
2012,145,2012-05-24,5,C.N,11,25
2012,145,2012-05-24,5,C.N,12,23
2012,145,2012-05-24,5,A.N,1,0
2012,145,2012-05-24,5,A.N,2,0
2012,145,2012-05-24,5,A.N,3,0
2012,145,2012-05-24,5,A.N,4,0
2012,145,2012-05-24,5,A.N,5,0
2012,145,2012-05-24,5,A.N,6,0
2012,145,2012-05-24,5,A.N,7,0
2012,145,2012-05-24,5,A.N,8,0
2012,145,2012-05-24,5,A.N,9,0
2012,145,2012-05-24,5,A.N,10,0
2012,145,2012-05-24,5,A.N,11,0
2012,145,2012-05-24,5,A.N,12,0
2012,146,2012-05-25,1,A.N,1,0
2012,146,2012-05-25,1,A.N,2,0
2012,146,2012-05-25,1,A.N,3,0
2012,146,2012-05-25,1,A.N,4,0
2012,146,2012-05-25,1,A.N,5,0
2012,146,2012-05-25,1,A.N,6,0
2012,146,2012-05-25,1,A.N,7,0
2012,146,2012-05-25,1,A.N,8,0
2012,146,2012-05-25,1,A.N,9,0
2012,146,2012-05-25,1,A.N,10,0
2012,146,2012-05-25,1,A.N,11,0
2012,146,2012-05-25,1,A.N,12,0
2012,146,2012-05-25,1,C.N,1,0
2012,146,2012-05-25,1,C.N,2,0
2012,146,2012-05-25,1,C.N,3,0
2012,146,2012-05-25,1,C.N,4,0
2012,146,2012-05-25,1,C.N,5,0
2012,146,2012-05-25,1,C.N,6,0
2012,146,2012-05-25,1,C.N,7,0
2012,146,2012-05-25,1,C.N,8,0
2012,146,2012-05-25,1,C.N,9,0
2012,146,2012-05-25,1,C.N,10,18
2012,146,2012-05-25,1,C.N,11,31
2012,146,2012-05-25,1,C.N,12,10
2012,146,2012-05-25,2,C.N,1,0
2012,146,2012-05-25,2,C.N,2,0
2012,146,2012-05-25,2,C.N,3,0
2012,146,2012-05-25,2,C.N,4,0
2012,146,2012-05-25,2,C.N,5,0
2012,146,2012-05-25,2,C.N,6,0
2012,146,2012-05-25,2,C.N,7,0
2012,146,2012-05-25,2,C.N,8,0
2012,146,2012-05-25,2,C.N,9,0
2012,146,2012-05-25,2,C.N,10,22
2012,146,2012-05-25,2,C.N,11,22
2012,146,2012-05-25,2,C.N,12,11
2012,146,2012-05-25,2,A.N,1,0
2012,146,2012-05-25,2,A.N,2,0
2012,146,2012-05-25,2,A.N,3,0
2012,146,2012-05-25,2,A.N,4,0
2012,146,2012-05-25,2,A.N,5,0
2012,146,2012-05-25,2,A.N,6,0
2012,146,2012-05-25,2,A.N,7,0
2012,146,2012-05-25,2,A.N,8,0
2012,146,2012-05-25,2,A.N,9,0
2012,146,2012-05-25,2,A.N,10,0
2012,146,2012-05-25,2,A.N,11,0
2012,146,2012-05-25,2,A.N,12,0
2012,146,2012-05-25,3,C.N,1,0
2012,146,2012-05-25,3,C.N,2,0
2012,146,2012-05-25,3,C.N,3,0
2012,146,2012-05-25,3,C.N,4,0
2012,146,2012-05-25,3,C.N,5,0
2012,146,2012-05-25,3,C.N,6,0
2012,146,2012-05-25,3,C.N,7,0
2012,146,2012-05-25,3,C.N,8,0
2012,146,2012-05-25,3,C.N,9,0
2012,146,2012-05-25,3,C.N,10,0
2012,146,2012-05-25,3,C.N,11,0
2012,146,2012-05-25,3,C.N,12,0
2012,146,2012-05-25,3,A.N,1,0
2012,146,2012-05-25,3,A.N,2,0
2012,146,2012-05-25,3,A.N,3,0
2012,146,2012-05-25,3,A.N,4,0
2012,146,2012-05-25,3,A.N,5,0
2012,146,2012-05-25,3,A.N,6,0
2012,146,2012-05-25,3,A.N,7,0
2012,146,2012-05-25,3,A.N,8,0
2012,146,2012-05-25,3,A.N,9,0
2012,146,2012-05-25,3,A.N,10,0
2012,146,2012-05-25,3,A.N,11,0
2012,146,2012-05-25,3,A.N,12,0
2012,146,2012-05-25,4,A.N,1,0
2012,146,2012-05-25,4,A.N,2,0
2012,146,2012-05-25,4,A.N,3,0
2012,146,2012-05-25,4,A.N,4,0
2012,146,2012-05-25,4,A.N,5,0
2012,146,2012-05-25,4,A.N,6,0
2012,146,2012-05-25,4,A.N,7,0
2012,146,2012-05-25,4,A.N,8,0
2012,146,2012-05-25,4,A.N,9,0
2012,146,2012-05-25,4,A.N,10,0
2012,146,2012-05-25,4,A.N,11,0
2012,146,2012-05-25,4,A.N,12,0
2012,146,2012-05-25,4,C.N,1,0
2012,146,2012-05-25,4,C.N,2,0
2012,146,2012-05-25,4,C.N,3,0
2012,146,2012-05-25,4,C.N,4,0
2012,146,2012-05-25,4,C.N,5,0
2012,146,2012-05-25,4,C.N,6,0
2012,146,2012-05-25,4,C.N,7,0
2012,146,2012-05-25,4,C.N,8,0
2012,146,2012-05-25,4,C.N,9,0
2012,146,2012-05-25,4,C.N,10,0
2012,146,2012-05-25,4,C.N,11,0
2012,146,2012-05-25,4,C.N,12,0
2012,146,2012-05-25,5,C.N,1,0
2012,146,2012-05-25,5,C.N,2,0
2012,146,2012-05-25,5,C.N,3,0
2012,146,2012-05-25,5,C.N,4,0
2012,146,2012-05-25,5,C.N,5,0
2012,146,2012-05-25,5,C.N,6,0
2012,146,2012-05-25,5,C.N,7,0
2012,146,2012-05-25,5,C.N,8,0
2012,146,2012-05-25,5,C.N,9,0
2012,146,2012-05-25,5,C.N,10,5
2012,146,2012-05-25,5,C.N,11,21
2012,146,2012-05-25,5,C.N,12,17
2012,146,2012-05-25,5,A.N,1,0
2012,146,2012-05-25,5,A.N,2,0
2012,146,2012-05-25,5,A.N,3,0
2012,146,2012-05-25,5,A.N,4,0
2012,146,2012-05-25,5,A.N,5,0
2012,146,2012-05-25,5,A.N,6,0
2012,146,2012-05-25,5,A.N,7,0
2012,146,2012-05-25,5,A.N,8,0
2012,146,2012-05-25,5,A.N,9,0
2012,146,2012-05-25,5,A.N,10,0
2012,146,2012-05-25,5,A.N,11,0
2012,146,2012-05-25,5,A.N,12,0
2012,146,2012-05-25,1,A.N,1,3
2012,146,2012-05-25,1,A.N,2,3
2012,146,2012-05-25,1,A.N,3,3
2012,147,2012-05-26,1,A.N,4,3
2012,147,2012-05-26,1,A.N,5,3
2012,147,2012-05-26,1,A.N,6,3
2012,147,2012-05-26,1,A.N,7,3
2012,147,2012-05-26,1,A.N,8,3
2012,147,2012-05-26,1,A.N,9,3
2012,147,2012-05-26,1,A.N,10,3
2012,147,2012-05-26,1,A.N,11,3
2012,147,2012-05-26,1,A.N,12,3
2012,147,2012-05-26,1,C.N,1,3
2012,147,2012-05-26,1,C.N,2,20
2012,147,2012-05-26,1,C.N,3,3
2012,147,2012-05-26,1,C.N,4,3
2012,147,2012-05-26,1,C.N,5,3
2012,147,2012-05-26,1,C.N,6,3
2012,147,2012-05-26,1,C.N,7,3
2012,147,2012-05-26,1,C.N,8,3
2012,147,2012-05-26,1,C.N,9,3
2012,147,2012-05-26,1,C.N,10,3
2012,147,2012-05-26,1,C.N,11,35
2012,147,2012-05-26,1,C.N,12,12
2012,147,2012-05-26,2,C.N,1,3
2012,147,2012-05-26,2,C.N,2,3
2012,147,2012-05-26,2,C.N,3,3
2012,147,2012-05-26,2,C.N,4,3
2012,147,2012-05-26,2,C.N,5,3
2012,147,2012-05-26,2,C.N,6,3
2012,147,2012-05-26,2,C.N,7,3
2012,147,2012-05-26,2,C.N,8,3
2012,147,2012-05-26,2,C.N,9,3
2012,147,2012-05-26,2,C.N,10,22
2012,147,2012-05-26,2,C.N,11,18
2012,147,2012-05-26,2,C.N,12,19
2012,147,2012-05-26,2,A.N,1,3
2012,147,2012-05-26,2,A.N,2,3
2012,147,2012-05-26,2,A.N,3,3
2012,147,2012-05-26,2,A.N,4,3
2012,147,2012-05-26,2,A.N,5,3
2012,147,2012-05-26,2,A.N,6,3
2012,147,2012-05-26,2,A.N,7,3
2012,147,2012-05-26,2,A.N,8,3
2012,147,2012-05-26,2,A.N,9,3
2012,147,2012-05-26,2,A.N,10,3
2012,147,2012-05-26,2,A.N,11,3
2012,147,2012-05-26,2,A.N,12,3
2012,147,2012-05-26,3,C.N,1,3
2012,147,2012-05-26,3,C.N,2,3
2012,147,2012-05-26,3,C.N,3,3
2012,147,2012-05-26,3,C.N,4,3
2012,147,2012-05-26,3,C.N,5,3
2012,147,2012-05-26,3,C.N,6,3
2012,147,2012-05-26,3,C.N,7,3
2012,147,2012-05-26,3,C.N,8,3
2012,147,2012-05-26,3,C.N,9,3
2012,147,2012-05-26,3,C.N,10,3
2012,147,2012-05-26,3,C.N,11,3
2012,147,2012-05-26,3,C.N,12,3
2012,147,2012-05-26,3,A.N,1,3
2012,147,2012-05-26,3,A.N,2,3
2012,147,2012-05-26,3,A.N,3,3
2012,147,2012-05-26,3,A.N,4,3
2012,147,2012-05-26,3,A.N,5,3
2012,147,2012-05-26,3,A.N,6,3
2012,147,2012-05-26,3,A.N,7,3
2012,147,2012-05-26,3,A.N,8,3
2012,147,2012-05-26,3,A.N,9,3
2012,147,2012-05-26,3,A.N,10,3
2012,147,2012-05-26,3,A.N,11,3
2012,147,2012-05-26,3,A.N,12,3
2012,147,2012-05-26,4,A.N,1,3
2012,147,2012-05-26,4,A.N,2,3
2012,147,2012-05-26,4,A.N,3,3
2012,147,2012-05-26,4,A.N,4,3
2012,147,2012-05-26,4,A.N,5,3
2012,147,2012-05-26,4,A.N,6,3
2012,147,2012-05-26,4,A.N,7,3
2012,147,2012-05-26,4,A.N,8,3
2012,147,2012-05-26,4,A.N,9,3
2012,147,2012-05-26,4,A.N,10,3
2012,147,2012-05-26,4,A.N,11,3
2012,147,2012-05-26,4,A.N,12,3
2012,147,2012-05-26,4,C.N,1,3
2012,147,2012-05-26,4,C.N,2,3
2012,147,2012-05-26,4,C.N,3,3
2012,147,2012-05-26,4,C.N,4,3
2012,147,2012-05-26,4,C.N,5,3
2012,147,2012-05-26,4,C.N,6,3
2012,147,2012-05-26,4,C.N,7,3
2012,147,2012-05-26,4,C.N,8,3
2012,147,2012-05-26,4,C.N,9,3
2012,147,2012-05-26,4,C.N,10,3
2012,147,2012-05-26,4,C.N,11,3
2012,147,2012-05-26,4,C.N,12,3
2012,147,2012-05-26,5,C.N,1,19
2012,147,2012-05-26,5,C.N,2,3
2012,147,2012-05-26,5,C.N,3,3
2012,147,2012-05-26,5,C.N,4,3
2012,147,2012-05-26,5,C.N,5,3
2012,147,2012-05-26,5,C.N,6,3
2012,147,2012-05-26,5,C.N,7,3
2012,147,2012-05-26,5,C.N,8,3
2012,147,2012-05-26,5,C.N,9,3
2012,147,2012-05-26,5,C.N,10,3
2012,147,2012-05-26,5,C.N,11,17
2012,147,2012-05-26,5,C.N,12,22
2012,147,2012-05-26,5,A.N,1,3
2012,147,2012-05-26,5,A.N,2,3
2012,147,2012-05-26,5,A.N,3,3
2012,147,2012-05-26,5,A.N,4,3
2012,147,2012-05-26,5,A.N,5,3
2012,147,2012-05-26,5,A.N,6,3
2012,147,2012-05-26,5,A.N,7,3
2012,147,2012-05-26,5,A.N,8,3
2012,147,2012-05-26,5,A.N,9,3
2012,147,2012-05-26,5,A.N,10,3
2012,147,2012-05-26,5,A.N,11,3
2012,147,2012-05-26,5,A.N,12,3
2012,148,2012-05-27,1,A.N,1,0
2012,148,2012-05-27,1,A.N,2,0
2012,148,2012-05-27,1,A.N,3,0
2012,148,2012-05-27,1,A.N,4,0
2012,148,2012-05-27,1,A.N,5,0
2012,148,2012-05-27,1,A.N,6,0
2012,148,2012-05-27,1,A.N,7,0
2012,148,2012-05-27,1,A.N,8,0
2012,148,2012-05-27,1,A.N,9,0
2012,148,2012-05-27,1,A.N,10,0
2012,148,2012-05-27,1,A.N,11,0
2012,148,2012-05-27,1,A.N,12,0
2012,148,2012-05-27,1,C.N,1,22
2012,148,2012-05-27,1,C.N,2,18
2012,148,2012-05-27,1,C.N,3,0
2012,148,2012-05-27,1,C.N,4,0
2012,148,2012-05-27,1,C.N,5,0
2012,148,2012-05-27,1,C.N,6,0
2012,148,2012-05-27,1,C.N,7,0
2012,148,2012-05-27,1,C.N,8,0
2012,148,2012-05-27,1,C.N,9,0
2012,148,2012-05-27,1,C.N,10,22
2012,148,2012-05-27,1,C.N,11,38
2012,148,2012-05-27,1,C.N,12,0
2012,148,2012-05-27,2,C.N,1,0
2012,148,2012-05-27,2,C.N,2,0
2012,148,2012-05-27,2,C.N,3,0
2012,148,2012-05-27,2,C.N,4,0
2012,148,2012-05-27,2,C.N,5,0
2012,148,2012-05-27,2,C.N,6,0
2012,148,2012-05-27,2,C.N,7,0
2012,148,2012-05-27,2,C.N,8,0
2012,148,2012-05-27,2,C.N,9,0
2012,148,2012-05-27,2,C.N,10,20
2012,148,2012-05-27,2,C.N,11,12
2012,148,2012-05-27,2,C.N,12,28
2012,148,2012-05-27,2,A.N,1,0
2012,148,2012-05-27,2,A.N,2,0
2012,148,2012-05-27,2,A.N,3,0
2012,148,2012-05-27,2,A.N,4,0
2012,148,2012-05-27,2,A.N,5,0
2012,148,2012-05-27,2,A.N,6,0
2012,148,2012-05-27,2,A.N,7,0
2012,148,2012-05-27,2,A.N,8,0
2012,148,2012-05-27,2,A.N,9,0
2012,148,2012-05-27,2,A.N,10,0
2012,148,2012-05-27,2,A.N,11,0
2012,148,2012-05-27,2,A.N,12,0
2012,148,2012-05-27,3,C.N,1,0
2012,148,2012-05-27,3,C.N,2,0
2012,148,2012-05-27,3,C.N,3,0
2012,148,2012-05-27,3,C.N,4,0
2012,148,2012-05-27,3,C.N,5,0
2012,148,2012-05-27,3,C.N,6,0
2012,148,2012-05-27,3,C.N,7,0
2012,148,2012-05-27,3,C.N,8,0
2012,148,2012-05-27,3,C.N,9,0
2012,148,2012-05-27,3,C.N,10,0
2012,148,2012-05-27,3,C.N,11,20
2012,148,2012-05-27,3,C.N,12,0
2012,148,2012-05-27,3,A.N,1,0
2012,148,2012-05-27,3,A.N,2,0
2012,148,2012-05-27,3,A.N,3,0
2012,148,2012-05-27,3,A.N,4,0
2012,148,2012-05-27,3,A.N,5,0
2012,148,2012-05-27,3,A.N,6,0
2012,148,2012-05-27,3,A.N,7,0
2012,148,2012-05-27,3,A.N,8,0
2012,148,2012-05-27,3,A.N,9,0
2012,148,2012-05-27,3,A.N,10,0
2012,148,2012-05-27,3,A.N,11,0
2012,148,2012-05-27,3,A.N,12,0
2012,148,2012-05-27,4,A.N,1,0
2012,148,2012-05-27,4,A.N,2,0
2012,148,2012-05-27,4,A.N,3,0
2012,148,2012-05-27,4,A.N,4,0
2012,148,2012-05-27,4,A.N,5,0
2012,148,2012-05-27,4,A.N,6,0
2012,148,2012-05-27,4,A.N,7,0
2012,148,2012-05-27,4,A.N,8,0
2012,148,2012-05-27,4,A.N,9,0
2012,148,2012-05-27,4,A.N,10,0
2012,148,2012-05-27,4,A.N,11,0
2012,148,2012-05-27,4,A.N,12,0
2012,148,2012-05-27,4,C.N,1,0
2012,148,2012-05-27,4,C.N,2,0
2012,148,2012-05-27,4,C.N,3,0
2012,148,2012-05-27,4,C.N,4,0
2012,148,2012-05-27,4,C.N,5,0
2012,148,2012-05-27,4,C.N,6,0
2012,148,2012-05-27,4,C.N,7,0
2012,148,2012-05-27,4,C.N,8,0
2012,148,2012-05-27,4,C.N,9,0
2012,148,2012-05-27,4,C.N,10,0
2012,148,2012-05-27,4,C.N,11,0
2012,148,2012-05-27,4,C.N,12,0
2012,148,2012-05-27,5,C.N,1,22
2012,148,2012-05-27,5,C.N,2,0
2012,148,2012-05-27,5,C.N,3,0
2012,148,2012-05-27,5,C.N,4,0
2012,148,2012-05-27,5,C.N,5,0
2012,148,2012-05-27,5,C.N,6,0
2012,148,2012-05-27,5,C.N,7,0
2012,148,2012-05-27,5,C.N,8,0
2012,148,2012-05-27,5,C.N,9,0
2012,148,2012-05-27,5,C.N,10,0
2012,148,2012-05-27,5,C.N,11,0
2012,148,2012-05-27,5,C.N,12,23
2012,148,2012-05-27,5,A.N,1,0
2012,148,2012-05-27,5,A.N,2,0
2012,148,2012-05-27,5,A.N,3,0
2012,148,2012-05-27,5,A.N,4,0
2012,148,2012-05-27,5,A.N,5,0
2012,148,2012-05-27,5,A.N,6,0
2012,148,2012-05-27,5,A.N,7,0
2012,148,2012-05-27,5,A.N,8,0
2012,148,2012-05-27,5,A.N,9,0
2012,148,2012-05-27,5,A.N,10,0
2012,148,2012-05-27,5,A.N,11,0
2012,148,2012-05-27,5,A.N,12,0
2012,149,2012-05-28,1,A.N,1,0
2012,149,2012-05-28,1,A.N,2,0
2012,149,2012-05-28,1,A.N,3,0
2012,149,2012-05-28,1,A.N,4,0
2012,149,2012-05-28,1,A.N,5,0
2012,149,2012-05-28,1,A.N,6,0
2012,149,2012-05-28,1,A.N,7,0
2012,149,2012-05-28,1,A.N,8,0
2012,149,2012-05-28,1,A.N,9,0
2012,149,2012-05-28,1,A.N,10,0
2012,149,2012-05-28,1,A.N,11,0
2012,149,2012-05-28,1,A.N,12,0
2012,149,2012-05-28,1,C.N,1,22
2012,149,2012-05-28,1,C.N,2,18
2012,149,2012-05-28,1,C.N,3,0
2012,149,2012-05-28,1,C.N,4,0
2012,149,2012-05-28,1,C.N,5,0
2012,149,2012-05-28,1,C.N,6,0
2012,149,2012-05-28,1,C.N,7,0
2012,149,2012-05-28,1,C.N,8,0
2012,149,2012-05-28,1,C.N,9,0
2012,149,2012-05-28,1,C.N,10,22
2012,149,2012-05-28,1,C.N,11,38
2012,149,2012-05-28,1,C.N,12,0
2012,149,2012-05-28,2,C.N,1,0
2012,149,2012-05-28,2,C.N,2,0
2012,149,2012-05-28,2,C.N,3,0
2012,149,2012-05-28,2,C.N,4,0
2012,149,2012-05-28,2,C.N,5,0
2012,149,2012-05-28,2,C.N,6,0
2012,149,2012-05-28,2,C.N,7,0
2012,149,2012-05-28,2,C.N,8,0
2012,149,2012-05-28,2,C.N,9,0
2012,149,2012-05-28,2,C.N,10,20
2012,149,2012-05-28,2,C.N,11,12
2012,149,2012-05-28,2,C.N,12,28
2012,149,2012-05-28,2,A.N,1,0
2012,149,2012-05-28,2,A.N,2,0
2012,149,2012-05-28,2,A.N,3,0
2012,149,2012-05-28,2,A.N,4,0
2012,149,2012-05-28,2,A.N,5,0
2012,149,2012-05-28,2,A.N,6,0
2012,149,2012-05-28,2,A.N,7,0
2012,149,2012-05-28,2,A.N,8,0
2012,149,2012-05-28,2,A.N,9,0
2012,149,2012-05-28,2,A.N,10,0
2012,149,2012-05-28,2,A.N,11,0
2012,149,2012-05-28,2,A.N,12,0
2012,149,2012-05-28,3,C.N,1,0
2012,149,2012-05-28,3,C.N,2,0
2012,149,2012-05-28,3,C.N,3,0
2012,149,2012-05-28,3,C.N,4,0
2012,149,2012-05-28,3,C.N,5,0
2012,149,2012-05-28,3,C.N,6,0
