mantis_id,year,doy,date,block,snow,otc,treatment,air_temp_min,air_temp_mean,air_temp_max,relative_humidity
9735551,2010,151,2010-05-31,1,A,O,A.O,-1.814,7.792215278,19.389,81.34277778
9735554,2010,151,2010-05-31,2,C,N,C.N,-1.929,6.623134722,16.177,81.50708333
9735542,2010,151,2010-05-31,5,A,N,A.N,-1.9,6.676755556,16.368,81.51347222
9735550,2010,151,2010-05-31,4,C,N,C.N,-1.9,6.595986111,15.39,81.62638889
9735545,2010,151,2010-05-31,3,A,N,A.N,-1.871,6.654102778,15.652,81.64458333
9735538,2010,151,2010-05-31,2,A,N,A.N,-2.015,6.519609722,15.485,81.65041667
9735544,2010,151,2010-05-31,5,C,N,C.N,-1.814,6.733275,16.249,81.65069444
9735547,2010,151,2010-05-31,3,C,N,C.N,-1.929,6.679408333,16.01,81.69472222
9735534,2010,151,2010-05-31,1,A,N,A.N,-1.986,6.589344444,16.01,81.8125
9735536,2010,151,2010-05-31,4,A,N,A.N,-1.9,6.528584722,15.175,81.85486111
9735543,2010,152,2010-06-01,2,C,O,C.O,-1.756,2.619295833,11.127,93.99263889
9735546,2010,152,2010-06-01,5,C,O,C.O,-1.67,2.776551389,11.127,94.08013889
9735553,2010,152,2010-06-01,3,C,O,C.O,-1.814,2.739852778,11.565,94.41416667
9735555,2010,152,2010-06-01,4,C,O,C.O,-1.785,2.590129167,12.001,94.76833333
9735552,2010,152,2010-06-01,1,C,O,C.O,-1.67,2.884875,12.292,95.03972222
9735541,2010,152,2010-06-01,2,A,O,A.O,-1.699,2.438983333,11.637,95.07236111
9735548,2010,152,2010-06-01,5,A,O,A.O,-1.842,2.438018056,11.565,95.34569444
9735551,2010,152,2010-06-01,1,A,O,A.O,-1.727,2.427440278,10.785,95.93402778
9735535,2010,152,2010-06-01,4,A,O,A.O,-1.842,2.217694444,9.879,95.93847222
9735539,2010,152,2010-06-01,3,A,O,A.O,-1.842,2.53915,11.394,96.08402778
9735542,2010,152,2010-06-01,5,A,N,A.N,-1.842,1.069647222,6.737,98.24069444
9735537,2010,152,2010-06-01,1,C,N,C.N,-1.871,0.991919444,6.585,98.25277778
9735554,2010,152,2010-06-01,2,C,N,C.N,-1.958,1.032072222,6.458,98.27027778
9735547,2010,152,2010-06-01,3,C,N,C.N,-1.842,1.070797222,6.179,98.29222222
9735534,2010,152,2010-06-01,1,A,N,A.N,-1.9,1.020344444,6.408,98.32291667
9735545,2010,152,2010-06-01,3,A,N,A.N,-1.9,1.031647222,6.585,98.37472222
9735544,2010,152,2010-06-01,5,C,N,C.N,-1.871,1.109865278,6.661,98.72027778
9735536,2010,152,2010-06-01,4,A,N,A.N,-1.842,0.995851389,6.128,98.76041667
9735550,2010,152,2010-06-01,4,C,N,C.N,-1.842,0.985293056,6.204,98.8725
9735538,2010,152,2010-06-01,2,A,N,A.N,-1.9,0.936795833,6.077,99.39916667
9735546,2010,153,2010-06-02,5,C,O,C.O,-0.591,4.982495833,14.218,90.62430556
9735552,2010,153,2010-06-02,1,C,O,C.O,-0.507,4.987869444,14.649,91.44291667
9735555,2010,153,2010-06-02,4,C,O,C.O,-0.648,4.690544444,14.05,91.60805556
9735553,2010,153,2010-06-02,3,C,O,C.O,-0.591,4.732941667,14.074,91.64736111
9735543,2010,153,2010-06-02,2,C,O,C.O,-0.704,4.665630556,13.882,91.80180556
9735548,2010,153,2010-06-02,5,A,O,A.O,-0.648,4.668881944,14.29,92.09652778
9735541,2010,153,2010-06-02,2,A,O,A.O,-0.62,4.598961111,13.714,92.23375
9735551,2010,153,2010-06-02,1,A,O,A.O,-0.676,4.492804167,13.425,93.10847222
9735535,2010,153,2010-06-02,4,A,O,A.O,-0.817,4.311497222,13.064,93.39013889
9735539,2010,153,2010-06-02,3,A,O,A.O,-0.789,4.619393056,14.481,93.47527778
9735542,2010,153,2010-06-02,5,A,N,A.N,-0.93,2.817023611,7.895,97.73055556
9735534,2010,153,2010-06-02,1,A,N,A.N,-0.986,2.696447222,8.394,98.46236111
9735545,2010,153,2010-06-02,3,A,N,A.N,-0.986,2.682940278,7.895,98.70902778
9735554,2010,153,2010-06-02,2,C,N,C.N,-1.015,2.718886111,7.77,98.73833333
9735550,2010,153,2010-06-02,4,C,N,C.N,-0.958,2.6095,7.619,98.83611111
9735536,2010,153,2010-06-02,4,A,N,A.N,-0.93,2.596718056,7.569,98.91930556
9735544,2010,153,2010-06-02,5,C,N,C.N,-0.958,2.787893056,7.92,98.92041667
9735537,2010,153,2010-06-02,1,C,N,C.N,-1.015,2.6155625,7.519,98.96055556
9735547,2010,153,2010-06-02,3,C,N,C.N,-0.986,2.713519444,8.07,99.03819444
9735538,2010,153,2010-06-02,2,A,N,A.N,-1.043,2.508608333,7.469,99.62305556
9735546,2010,154,2010-06-03,5,C,O,C.O,-0.958,10.28459861,24.702,79.39958333
9735555,2010,154,2010-06-03,4,C,O,C.O,-1.043,10.19021111,25.72,79.60944444
9735552,2010,154,2010-06-03,1,C,O,C.O,-0.958,10.47583056,25.623,79.70569444
9735548,2010,154,2010-06-03,5,A,O,A.O,-1.071,10.10712778,25.21,80.01833333
9735543,2010,154,2010-06-03,2,C,O,C.O,-1.128,10.00204306,24.944,80.04430556
9735553,2010,154,2010-06-03,3,C,O,C.O,-1.043,10.02960556,24.412,80.56277778
9735541,2010,154,2010-06-03,2,A,O,A.O,-1.128,9.856591667,24.726,80.82416667
9735535,2010,154,2010-06-03,4,A,O,A.O,-1.185,9.52345,24.002,81.3575
9735551,2010,154,2010-06-03,1,A,O,A.O,-1.043,9.529326389,23.448,82.25333333
9735539,2010,154,2010-06-03,3,A,O,A.O,-1.071,9.856301389,24.968,82.39375
9735542,2010,154,2010-06-03,5,A,N,A.N,-1.384,8.021531944,20.365,85.28458333
9735554,2010,154,2010-06-03,2,C,N,C.N,-1.47,7.926491667,20.388,85.55777778
9735537,2010,154,2010-06-03,1,C,N,C.N,-1.441,7.694094444,19.817,85.83875
9735534,2010,154,2010-06-03,1,A,N,A.N,-1.327,7.820658333,20.055,85.87986111
9735547,2010,154,2010-06-03,3,C,N,C.N,-1.327,7.812269444,19.841,85.88833333
9735536,2010,154,2010-06-03,4,A,N,A.N,-1.413,7.831843056,19.627,85.97847222
9735544,2010,154,2010-06-03,5,C,N,C.N,-1.384,7.9876875,20.365,86.01083333
9735550,2010,154,2010-06-03,4,C,N,C.N,-1.356,7.746326389,19.341,86.28
9735545,2010,154,2010-06-03,3,A,N,A.N,-1.327,7.755436111,19.698,86.84569444
9735538,2010,154,2010-06-03,2,A,N,A.N,-1.441,7.666844444,19.27,88.39208333
9735552,2010,155,2010-06-04,1,C,O,C.O,2.37,14.05750556,25.186,70.49152778
9735546,2010,155,2010-06-04,5,C,O,C.O,2.503,13.63306806,24.653,70.82
9735553,2010,155,2010-06-04,3,C,O,C.O,2.236,13.59760833,24.629,71.14486111
9735543,2010,155,2010-06-04,2,C,O,C.O,2.155,13.29441389,23.424,71.43416667
9735535,2010,155,2010-06-04,4,A,O,A.O,2.128,12.52969028,22.465,72.79972222
9735555,2010,155,2010-06-04,4,C,O,C.O,2.262,12.16920278,21.628,73.60305556
9735539,2010,155,2010-06-04,3,A,O,A.O,2.047,12.45257222,22.633,74.04916667
9735548,2010,155,2010-06-04,5,A,O,A.O,2.396,11.97287639,20.96,74.36125
9735551,2010,155,2010-06-04,1,A,O,A.O,1.967,12.21167639,21.604,74.55388889
9735541,2010,155,2010-06-04,2,A,O,A.O,2.074,12.00217639,21.223,74.99541667
9735554,2010,155,2010-06-04,2,C,N,C.N,2.477,10.1146625,16.701,80.27430556
9735547,2010,155,2010-06-04,3,C,N,C.N,2.503,10.26840417,16.606,80.35791667
9735537,2010,155,2010-06-04,1,C,N,C.N,2.477,10.05050417,16.32,80.36916667
9735544,2010,155,2010-06-04,5,C,N,C.N,2.584,10.29575694,16.749,80.55972222
9735550,2010,155,2010-06-04,4,C,N,C.N,2.61,10.19459306,16.534,80.63972222
9735542,2010,155,2010-06-04,5,A,N,A.N,2.584,9.981023611,15.963,80.68222222
9735545,2010,155,2010-06-04,3,A,N,A.N,2.343,10.25611389,16.487,80.68430556
9735534,2010,155,2010-06-04,1,A,N,A.N,2.584,10.14905278,16.63,80.86041667
9735536,2010,155,2010-06-04,4,A,N,A.N,2.61,10.00235,16.106,81.09236111
9735538,2010,155,2010-06-04,2,A,N,A.N,2.503,10.15017222,16.63,82.18597222
9735535,2010,156,2010-06-05,4,A,O,A.O,-0.088,15.1476375,26.012,59.89222222
9735548,2010,156,2010-06-05,5,A,O,A.O,-0.088,14.67598472,25.914,60.96125
9735546,2010,156,2010-06-05,5,C,O,C.O,-0.116,14.05774583,24.195,61.95986111
9735543,2010,156,2010-06-05,2,C,O,C.O,-0.283,14.20418333,24.581,61.97861111
9735552,2010,156,2010-06-05,1,C,O,C.O,-0.227,14.4237625,25.283,62.13833333
9735541,2010,156,2010-06-05,2,A,O,A.O,-0.283,14.3607625,25.939,62.64083333
9735553,2010,156,2010-06-05,3,C,O,C.O,-0.227,14.0000625,25.258,63.07041667
9735555,2010,156,2010-06-05,4,C,O,C.O,-0.199,14.11856806,25.258,63.2225
9735542,2010,156,2010-06-05,5,A,N,A.N,0.163,12.69534028,21.533,63.55388889
9735550,2010,156,2010-06-05,4,C,N,C.N,-0.088,12.55007361,20.507,63.67069444
9735544,2010,156,2010-06-05,5,C,N,C.N,0.218,12.53673056,20.698,63.73013889
9735537,2010,156,2010-06-05,1,C,N,C.N,-0.143,12.40327083,20.436,63.78861111
9735554,2010,156,2010-06-05,2,C,N,C.N,-0.255,12.47322917,20.889,64.01361111
9735536,2010,156,2010-06-05,4,A,N,A.N,-0.06,12.49111528,20.46,64.14708333
9735534,2010,156,2010-06-05,1,A,N,A.N,-0.116,12.38943889,20.674,64.16708333
9735547,2010,156,2010-06-05,3,C,N,C.N,-0.171,12.38569306,20.317,64.29625
9735545,2010,156,2010-06-05,3,A,N,A.N,-0.032,12.4720625,20.436,64.31638889
9735538,2010,156,2010-06-05,2,A,N,A.N,-0.395,12.37838472,20.246,64.57625
9735551,2010,156,2010-06-05,1,A,O,A.O,-0.283,13.723025,23.256,64.59847222
9735539,2010,156,2010-06-05,3,A,O,A.O,-0.479,13.40776111,23.521,64.61180556
9735535,2010,157,2010-06-06,4,A,O,A.O,6.661,18.25043194,30.217,47.59458333
9735548,2010,157,2010-06-06,5,A,O,A.O,6.636,17.9731125,29.115,48.84916667
9735543,2010,157,2010-06-06,2,C,O,C.O,6.026,17.47087083,27.825,49.60125
9735544,2010,157,2010-06-06,5,C,N,C.N,6.737,15.3084875,22.537,49.79194444
9735542,2010,157,2010-06-06,5,A,N,A.N,6.737,15.22592222,22.202,49.83597222
9735550,2010,157,2010-06-06,4,C,N,C.N,6.661,14.93175694,21.39,49.87722222
9735552,2010,157,2010-06-06,1,C,O,C.O,6.433,17.80080556,28.394,49.98180556
9735555,2010,157,2010-06-06,4,C,O,C.O,6.509,17.53744444,27.974,50.10097222
9735546,2010,157,2010-06-06,5,C,O,C.O,6.408,17.53261806,29.165,50.13166667
9735537,2010,157,2010-06-06,1,C,N,C.N,6.281,14.75888333,21.032,50.15208333
9735541,2010,157,2010-06-06,2,A,O,A.O,6.204,17.81898889,28.617,50.24944444
9735553,2010,157,2010-06-06,3,C,O,C.O,6.306,17.70182222,28.866,50.38888889
9735536,2010,157,2010-06-06,4,A,N,A.N,6.611,14.83521528,21.366,50.39416667
9735554,2010,157,2010-06-06,2,C,N,C.N,6.331,14.9623375,21.891,50.42166667
9735534,2010,157,2010-06-06,1,A,N,A.N,6.433,14.85637083,21.724,50.71458333
9735547,2010,157,2010-06-06,3,C,N,C.N,6.433,14.83799167,21.27,50.80375
9735538,2010,157,2010-06-06,2,A,N,A.N,6.306,14.65757917,21.032,50.89430556
9735545,2010,157,2010-06-06,3,A,N,A.N,6.281,14.678675,20.865,50.97541667
9735539,2010,157,2010-06-06,3,A,O,A.O,6.179,17.02573056,28.345,51.56833333
9735551,2010,157,2010-06-06,1,A,O,A.O,6,17.01956528,27.653,52.50458333
9735535,2010,158,2010-06-07,4,A,O,A.O,3.564,15.98752361,29.991,56.08513889
9735548,2010,158,2010-06-07,5,A,O,A.O,4.011,15.75212083,26.818,56.73236111
9735543,2010,158,2010-06-07,2,C,O,C.O,2.983,15.3828375,27.456,58.28777778
9735553,2010,158,2010-06-07,3,C,O,C.O,2.85,15.54760556,28.568,58.37430556
9735541,2010,158,2010-06-07,2,A,O,A.O,3.089,15.41668611,26.622,58.49194444
9735552,2010,158,2010-06-07,1,C,O,C.O,3.327,15.64449028,28.221,58.68930556
9735555,2010,158,2010-06-07,4,C,O,C.O,3.248,15.16299444,27.333,58.71416667
9735546,2010,158,2010-06-07,5,C,O,C.O,3.354,15.039325,28.617,59.75680556
9735539,2010,158,2010-06-07,3,A,O,A.O,2.877,14.78649167,27.85,60.49180556
9735551,2010,158,2010-06-07,1,A,O,A.O,3.512,14.93254444,27.161,60.91277778
9735550,2010,158,2010-06-07,4,C,N,C.N,2.85,12.92664722,21.318,61.87222222
9735537,2010,158,2010-06-07,1,C,N,C.N,3.009,12.79137639,21.724,61.91972222
9735542,2010,158,2010-06-07,5,A,N,A.N,3.485,12.95035556,20.889,62.03763889
9735536,2010,158,2010-06-07,4,A,N,A.N,2.93,12.84491667,21.294,62.23722222
9735544,2010,158,2010-06-07,5,C,N,C.N,2.877,12.89899167,21.437,62.33
9735554,2010,158,2010-06-07,2,C,N,C.N,3.274,12.80029722,21.891,62.57666667
9735534,2010,158,2010-06-07,1,A,N,A.N,3.248,12.69454583,21.008,62.68722222
9735545,2010,158,2010-06-07,3,A,N,A.N,3.459,12.73573194,21.199,62.73930556
9735538,2010,158,2010-06-07,2,A,N,A.N,2.877,12.725575,21.867,62.78708333
9735547,2010,158,2010-06-07,3,C,N,C.N,2.823,12.75478889,21.604,62.79458333
9735535,2010,159,2010-06-08,4,A,O,A.O,3.248,16.24440556,33.053,57.38625
9735548,2010,159,2010-06-08,5,A,O,A.O,3.643,15.49533056,32.355,59.06930556
9735543,2010,159,2010-06-08,2,C,O,C.O,2.744,15.51174167,31.026,59.08708333
9735537,2010,159,2010-06-08,1,C,N,C.N,2.85,13.18301944,22.609,59.37972222
9735550,2010,159,2010-06-08,4,C,N,C.N,3.327,13.29371389,23.521,59.38944444
9735553,2010,159,2010-06-08,3,C,O,C.O,3.512,15.51647222,31.97,59.4975
9735538,2010,159,2010-06-08,2,A,N,A.N,2.983,13.11012917,22.824,59.75930556
9735552,2010,159,2010-06-08,1,C,O,C.O,3.195,15.56795556,31.893,59.78472222
9735534,2010,159,2010-06-08,1,A,N,A.N,3.248,13.15207639,23.136,59.79513889
9735544,2010,159,2010-06-08,5,C,N,C.N,3.591,13.3088,24.557,59.80208333
9735546,2010,159,2010-06-08,5,C,O,C.O,3.248,15.27648194,31.689,59.81569444
9735545,2010,159,2010-06-08,3,A,N,A.N,3.274,13.14083194,22.489,59.83388889
9735554,2010,159,2010-06-08,2,C,N,C.N,2.664,13.20062917,23.521,59.87027778
9735536,2010,159,2010-06-08,4,A,N,A.N,3.195,13.09039028,22.561,59.98125
9735547,2010,159,2010-06-08,3,C,N,C.N,3.089,13.16177361,23.16,60.06388889
9735542,2010,159,2010-06-08,5,A,N,A.N,3.564,13.24123889,23.521,60.07486111
9735541,2010,159,2010-06-08,2,A,O,A.O,2.93,15.2779875,32.253,60.23027778
9735555,2010,159,2010-06-08,4,C,O,C.O,3.036,15.17729444,31.382,60.38861111
9735539,2010,159,2010-06-08,3,A,O,A.O,2.983,15.0702875,31.103,60.51180556
9735551,2010,159,2010-06-08,1,A,O,A.O,2.903,15.24431528,31.052,60.86125
9735535,2010,160,2010-06-09,4,A,O,A.O,3.195,15.58261667,32.253,62.66527778
9735548,2010,160,2010-06-09,5,A,O,A.O,2.983,15.1644625,31.842,64.00305556
9735546,2010,160,2010-06-09,5,C,O,C.O,3.248,15.11699167,31.382,64.34666667
9735537,2010,160,2010-06-09,1,C,N,C.N,3.564,12.8250375,21.795,64.38625
9735543,2010,160,2010-06-09,2,C,O,C.O,3.301,14.88066806,31.103,64.41513889
9735544,2010,160,2010-06-09,5,C,N,C.N,3.301,13.19185694,24.219,64.43972222
9735553,2010,160,2010-06-09,3,C,O,C.O,3.221,15.24086528,30.9,64.46583333
9735550,2010,160,2010-06-09,4,C,N,C.N,3.354,12.97407361,22.8,64.47027778
9735542,2010,160,2010-06-09,5,A,N,A.N,3.248,13.03396389,23.4,64.72652778
9735541,2010,160,2010-06-09,2,A,O,A.O,3.301,15.04424028,30.874,64.90652778
9735554,2010,160,2010-06-09,2,C,N,C.N,3.485,12.89726528,22.657,64.95944444
9735538,2010,160,2010-06-09,2,A,N,A.N,3.485,12.79360833,21.772,64.97069444
9735534,2010,160,2010-06-09,1,A,N,A.N,3.67,12.88656389,23.352,65.00291667
9735547,2010,160,2010-06-09,3,C,N,C.N,3.459,12.90585556,22.393,65.11111111
9735545,2010,160,2010-06-09,3,A,N,A.N,3.459,12.77669028,21.461,65.27611111
9735552,2010,160,2010-06-09,1,C,O,C.O,3.406,15.14404444,31.842,65.345
9735536,2010,160,2010-06-09,4,A,N,A.N,3.433,12.73867361,22.369,65.35972222
9735555,2010,160,2010-06-09,4,C,O,C.O,3.168,14.71024306,31.331,66.18180556
9735551,2010,160,2010-06-09,1,A,O,A.O,3.274,14.73920417,30.976,66.59444444
9735539,2010,160,2010-06-09,3,A,O,A.O,3.089,14.56956528,30.849,66.63319444
9735537,2010,161,2010-06-10,1,C,N,C.N,3.274,13.76310556,21.7,52.81625
9735550,2010,161,2010-06-10,4,C,N,C.N,3.142,13.86457222,22.13,52.9525
9735535,2010,161,2010-06-10,4,A,O,A.O,2.93,15.66866944,29.464,52.95625
9735534,2010,161,2010-06-10,1,A,N,A.N,3.354,13.74464306,21.509,53.12402778
9735554,2010,161,2010-06-10,2,C,N,C.N,3.195,13.76885833,22.226,53.22888889
9735544,2010,161,2010-06-10,5,C,N,C.N,3.116,13.81189861,22.585,53.29111111
9735536,2010,161,2010-06-10,4,A,N,A.N,3.195,13.78058333,21.772,53.38555556
9735545,2010,161,2010-06-10,3,A,N,A.N,3.248,13.74544028,21.7,53.51055556
9735538,2010,161,2010-06-10,2,A,N,A.N,3.248,13.74071806,21.867,53.53361111
9735542,2010,161,2010-06-10,5,A,N,A.N,3.089,13.75914028,22.202,53.61444444
9735547,2010,161,2010-06-10,3,C,N,C.N,3.195,13.69849861,21.963,53.66777778
9735546,2010,161,2010-06-10,5,C,O,C.O,2.903,14.9005125,27.677,54.46236111
9735548,2010,161,2010-06-10,5,A,O,A.O,2.717,14.99532222,27.358,54.54069444
9735543,2010,161,2010-06-10,2,C,O,C.O,2.983,15.05423333,28.543,54.79763889
9735552,2010,161,2010-06-10,1,C,O,C.O,3.116,15.05838889,27.974,54.85833333
9735553,2010,161,2010-06-10,3,C,O,C.O,2.93,14.81247361,27.53,54.95416667
9735541,2010,161,2010-06-10,2,A,O,A.O,3.009,14.80774722,27.702,55.32111111
9735539,2010,161,2010-06-10,3,A,O,A.O,2.797,14.53143056,27.875,55.60222222
9735555,2010,161,2010-06-10,4,C,O,C.O,2.823,14.88003889,27.727,55.98888889
9735551,2010,161,2010-06-10,1,A,O,A.O,2.983,14.73340417,27.628,56.82513889
9735537,2010,162,2010-06-11,1,C,N,C.N,4.089,12.38911667,19.722,64.97347222
9735550,2010,162,2010-06-11,4,C,N,C.N,4.454,12.37687917,19.651,65.36416667
9735534,2010,162,2010-06-11,1,A,N,A.N,4.194,12.42589722,19.651,65.36888889
9735535,2010,162,2010-06-11,4,A,O,A.O,4.063,13.24094028,23.28,65.37097222
9735544,2010,162,2010-06-11,5,C,N,C.N,4.428,12.45893056,19.888,65.46527778
9735554,2010,162,2010-06-11,2,C,N,C.N,3.88,12.38098194,20.055,65.47638889
9735536,2010,162,2010-06-11,4,A,N,A.N,4.506,12.36187639,19.746,65.48736111
9735542,2010,162,2010-06-11,5,A,N,A.N,4.35,12.35971667,19.579,65.56388889
9735538,2010,162,2010-06-11,2,A,N,A.N,3.985,12.32828194,19.888,65.70805556
9735545,2010,162,2010-06-11,3,A,N,A.N,4.246,12.26469861,19.341,65.82333333
9735547,2010,162,2010-06-11,3,C,N,C.N,4.063,12.3350875,19.603,66.015
9735548,2010,162,2010-06-11,5,A,O,A.O,3.958,12.93824028,22.561,66.94319444
9735546,2010,162,2010-06-11,5,C,O,C.O,4.168,13.14740972,24.098,66.99375
9735543,2010,162,2010-06-11,2,C,O,C.O,3.827,13.07691389,23.737,67.08888889
9735552,2010,162,2010-06-11,1,C,O,C.O,4.089,13.34637778,24.702,67.15736111
9735555,2010,162,2010-06-11,4,C,O,C.O,4.141,12.96354583,22.992,67.25388889
9735553,2010,162,2010-06-11,3,C,O,C.O,4.011,13.11415417,24.339,67.29013889
9735541,2010,162,2010-06-11,2,A,O,A.O,4.011,12.97952917,22.92,67.50805556
9735539,2010,162,2010-06-11,3,A,O,A.O,3.827,12.87428611,23.569,67.93958333
9735551,2010,162,2010-06-11,1,A,O,A.O,3.749,12.67592222,22.633,69.47819444
9735535,2010,163,2010-06-12,4,A,O,A.O,2.289,13.28856006,23.472,67.43444284
9735546,2010,163,2010-06-12,5,C,O,C.O,2.557,13.84068714,25.113,67.71171429
9735553,2010,163,2010-06-12,3,C,O,C.O,2.155,13.60341605,24.992,67.83967311
9735552,2010,163,2010-06-12,1,C,O,C.O,2.45,13.79290923,25.501,67.87897126
9735543,2010,163,2010-06-12,2,C,O,C.O,2.262,13.31725602,23.93,68.34668675
9735539,2010,163,2010-06-12,3,A,O,A.O,1.967,13.08656623,24.677,69.28820961
9735541,2010,163,2010-06-12,2,A,O,A.O,2.209,12.81428763,22.513,69.46259314
9735548,2010,163,2010-06-12,5,A,O,A.O,2.343,12.48899067,22.609,69.52861586
9735555,2010,163,2010-06-12,4,C,O,C.O,2.236,12.86803017,22.561,69.55818966
9735537,2010,163,2010-06-12,1,C,N,C.N,2.289,11.57348936,19.46,70.38693009
9735551,2010,163,2010-06-12,1,A,O,A.O,1.967,12.62610413,22.561,70.47901991
9735538,2010,163,2010-06-12,2,A,N,A.N,2.236,11.6695994,19.365,70.74768311
9735554,2010,163,2010-06-12,2,C,N,C.N,2.047,11.60272523,19.793,70.8039039
9735550,2010,163,2010-06-12,4,C,N,C.N,2.423,11.74064029,19.532,70.87395683
9735534,2010,163,2010-06-12,1,A,N,A.N,2.316,11.4870564,18.937,70.93262195
9735544,2010,163,2010-06-12,5,C,N,C.N,2.477,11.82119488,20.031,70.93371266
9735536,2010,163,2010-06-12,4,A,N,A.N,2.37,11.68731025,19.651,71.01544012
9735547,2010,163,2010-06-12,3,C,N,C.N,2.209,11.65861778,19.746,71.05940741
9735542,2010,163,2010-06-12,5,A,N,A.N,2.343,11.3808228,19.103,71.16009245
9735545,2010,163,2010-06-12,3,A,N,A.N,2.236,11.49864012,19.032,71.28687316
9735535,2010,164,2010-06-13,4,A,O,A.O,-1.242,13.68624722,26.769,55.62361111
9735553,2010,164,2010-06-13,3,C,O,C.O,-0.732,14.40375,26.769,56.09319444
9735552,2010,164,2010-06-13,1,C,O,C.O,-0.311,14.61302361,26.426,56.48513889
9735546,2010,164,2010-06-13,5,C,O,C.O,-0.789,14.39213889,26.867,56.61222222
9735548,2010,164,2010-06-13,5,A,O,A.O,-0.451,13.42138194,23.93,56.82444444
9735543,2010,164,2010-06-13,2,C,O,C.O,-0.845,13.85095139,25.016,57.00972222
9735541,2010,164,2010-06-13,2,A,O,A.O,-1.128,13.51959583,24.605,57.89569444
9735555,2010,164,2010-06-13,4,C,O,C.O,-1.071,13.33531806,24.774,58.15736111
9735551,2010,164,2010-06-13,1,A,O,A.O,-1.413,13.38297083,24.847,58.18597222
9735539,2010,164,2010-06-13,3,A,O,A.O,-1.756,13.41878472,26.744,58.60305556
9735537,2010,164,2010-06-13,1,C,N,C.N,-1.441,10.36655278,17.415,61.60347222
9735544,2010,164,2010-06-13,5,C,N,C.N,-1.213,10.77879167,18.461,61.66722222
9735542,2010,164,2010-06-13,5,A,N,A.N,-0.902,10.59875,17.558,61.75277778
9735550,2010,164,2010-06-13,4,C,N,C.N,-1.413,10.48565417,17.701,61.79833333
9735554,2010,164,2010-06-13,2,C,N,C.N,-1.498,10.53503333,18.319,61.96402778
9735536,2010,164,2010-06-13,4,A,N,A.N,-1.27,10.39313889,17.772,62.04402778
9735538,2010,164,2010-06-13,2,A,N,A.N,-1.727,10.36653194,17.962,62.11208333
9735534,2010,164,2010-06-13,1,A,N,A.N,-1.441,10.38172083,17.701,62.26444444
9735547,2010,164,2010-06-13,3,C,N,C.N,-1.413,10.42768333,17.867,62.30875
9735545,2010,164,2010-06-13,3,A,N,A.N,-1.242,10.20860833,17.677,62.56722222
9735535,2010,165,2010-06-14,4,A,O,A.O,-1.441,16.10144583,28.518,51.23777778
9735553,2010,165,2010-06-14,3,C,O,C.O,-0.732,16.18268333,27.751,52.37375
9735548,2010,165,2010-06-14,5,A,O,A.O,-0.479,15.62082639,26.989,53.0725
9735552,2010,165,2010-06-14,1,C,O,C.O,-0.873,15.66936667,26.598,53.83444444
9735541,2010,165,2010-06-14,2,A,O,A.O,-1.356,15.78251528,27.014,53.84527778
9735543,2010,165,2010-06-14,2,C,O,C.O,-1.384,15.18287917,25.55,54.03444444
9735539,2010,165,2010-06-14,3,A,O,A.O,-1.727,15.23681389,27.186,54.17777778
9735546,2010,165,2010-06-14,5,C,O,C.O,-1.043,15.61634722,27.653,54.54180556
9735555,2010,165,2010-06-14,4,C,O,C.O,-1.299,15.17565972,26.353,54.85722222
9735544,2010,165,2010-06-14,5,C,N,C.N,-0.93,13.04926667,20.698,55.53888889
9735550,2010,165,2010-06-14,4,C,N,C.N,-1.498,12.4824625,18.985,55.76611111
9735551,2010,165,2010-06-14,1,A,O,A.O,-1.584,15.29140833,27.161,55.78166667
9735537,2010,165,2010-06-14,1,C,N,C.N,-1.413,12.32734167,18.961,55.85430556
9735542,2010,165,2010-06-14,5,A,N,A.N,-0.311,12.64435833,19.841,56.02097222
9735554,2010,165,2010-06-14,2,C,N,C.N,-1.814,12.53303194,19.651,56.31208333
9735536,2010,165,2010-06-14,4,A,N,A.N,-1.584,12.24446944,18.818,56.41222222
9735538,2010,165,2010-06-14,2,A,N,A.N,-1.871,12.27813889,18.58,56.45875
9735534,2010,165,2010-06-14,1,A,N,A.N,-1.498,12.49197222,19.555,56.4975
9735547,2010,165,2010-06-14,3,C,N,C.N,-1.641,12.47674861,19.27,56.53291667
9735545,2010,165,2010-06-14,3,A,N,A.N,-1.842,12.24896528,18.747,56.65458333
9735535,2010,166,2010-06-15,4,A,O,A.O,6,14.16495972,29.54,63.24513889
9735550,2010,166,2010-06-15,4,C,N,C.N,6.864,12.86484028,20.746,63.71430556
9735537,2010,166,2010-06-15,1,C,N,C.N,6.864,12.68687361,19.888,64.00430556
9735546,2010,166,2010-06-15,5,C,O,C.O,6.433,13.68928472,24.871,64.13041667
9735553,2010,166,2010-06-15,3,C,O,C.O,6.357,13.759725,24.315,64.14055556
9735544,2010,166,2010-06-15,5,C,N,C.N,6.914,12.79217917,20.365,64.16513889
9735536,2010,166,2010-06-15,4,A,N,A.N,6.864,12.71695,20.436,64.26916667
9735534,2010,166,2010-06-15,1,A,N,A.N,6.914,12.6586125,19.77,64.27111111
9735538,2010,166,2010-06-15,2,A,N,A.N,6.813,12.71559028,20.174,64.32347222
9735554,2010,166,2010-06-15,2,C,N,C.N,6.839,12.67688333,20.055,64.34083333
9735542,2010,166,2010-06-15,5,A,N,A.N,6.889,12.71323333,20.341,64.40944444
